gene,drift_velocity,abs_drift
WNT2,-0.0002552801,0.0002552801
FOXA1,0.00025406954,0.00025406954
TSPAN8,0.0002538147,0.0002538147
SHPK,-0.00025362356,0.00025362356
SCGB2A1,0.00025314573,0.00025314573
MMP2,0.00025215818,0.00025215818
TIE1,0.00025169627,0.00025169627
OBSL1,-0.0002516007,0.0002516007
FPGT-TNNI3K,0.00025158477,0.00025158477
FAM13A-AS1,0.00025145733,0.00025145733
BEND4,0.00025134583,0.00025134583
NPIPA5,-0.00025125028,0.00025125028
OAF,-0.0002510273,0.0002510273
GGT6,-0.0002509317,0.0002509317
EGFL6,-0.00025032644,0.00025032644
ANKRD30A,0.00025011937,0.00025011937
GTF2IRD1,0.00024968933,0.00024968933
ARL9,0.00024953004,0.00024953004
BACE1-AS,-0.0002487177,0.0002487177
LIMCH1,-0.00024862212,0.00024862212
LOXL4,-0.00024808059,0.00024808059
SPINK2,0.0002476346,0.0002476346
SYK,-0.00024726824,0.00024726824
PALMD,0.00024725232,0.00024725232
LINC02381,-0.0002466789,0.0002466789
RGPD5,-0.0002457869,0.0002457869
LRRC1,-0.00024529317,0.00024529317
UCHL1,-0.0002448631,0.0002448631
CKMT2,-0.00024473568,0.00024473568
DEPTOR,-0.0002441782,0.0002441782
RHBDL1,0.00024397112,0.00024397112
LOX,0.00024366849,0.00024366849
CCDC17,-0.00024346141,0.00024346141
CNRIP1,0.00024314286,0.00024314286
CCDC110,0.00024231459,0.00024231459
DNALI1,-0.00024188454,0.00024188454
TNFSF13,-0.00024129519,0.00024129519
CHKB-CPT1B,0.00024086513,0.00024086513
ANKRD6,0.00024029172,0.00024029172
PGC,0.00024003687,0.00024003687
LYNX1,-0.00023984573,0.00023984573
PPP1R26-AS1,0.00023877855,0.00023877855
NR2F1,0.00023807772,0.00023807772
FGD4,-0.00023769544,0.00023769544
SH2D4A,-0.00023702646,0.00023702646
IGLV4-69,0.00023543365,0.00023543365
NAALADL2,0.00023519472,0.00023519472
PLSCR2,0.0002351788,0.0002351788
CCL7,-0.00023487616,0.00023487616
ATP6AP1L,-0.00023479652,0.00023479652
RBFOX2,0.00023454167,0.00023454167
GPC4,-0.00023439832,0.00023439832
SIGLEC1,-0.0002341594,0.0002341594
TNFRSF17,0.00023396825,0.00023396825
PDGFC,-0.00023339484,0.00023339484
HOXA5,-0.00023334706,0.00023334706
TSC22D1-AS1,0.00023272586,0.00023272586
OVGP1,0.00023253473,0.00023253473
OSGIN1,-0.0002325188,0.0002325188
BCL11A,-0.0002318976,0.0002318976
FILIP1,-0.00023184982,0.00023184982
KCNN3,-0.00023119675,0.00023119675
DOCK4,-0.00023100563,0.00023100563
LINC01023,-0.00023044815,0.00023044815
IGSF9B,0.00023016143,0.00023016143
LINC02323,0.00023003401,0.00023003401
TEK,0.00023001808,0.00023001808
ENAH,0.00022960395,0.00022960395
ORM2,-0.00022880755,0.00022880755
MYLK4,-0.00022877568,0.00022877568
UNC5B,0.00022869605,0.00022869605
LINC01506,-0.00022802707,0.00022802707
RAB17,-0.00022789964,0.00022789964
DCDC2,0.00022751736,0.00022751736
ARMCX1,0.00022724658,0.00022724658
IL13,0.0002271988,0.0002271988
PRKG1,0.00022641833,0.00022641833
RNF217,0.00022630683,0.00022630683
SLITRK6,0.00022613161,0.00022613161
CYP4X1,0.00022611569,0.00022611569
TOX3,0.0002258927,0.0002258927
PLAC9,-0.00022574935,0.00022574935
LINC01235,0.00022573341,0.00022573341
GALNT18,-0.00022565377,0.00022565377
INHBA,-0.00022525557,0.00022525557
SSTR2,-0.00022516,0.00022516
C1orf220,-0.00022511222,0.00022511222
NEBL-AS1,-0.00022479365,0.00022479365
TNFRSF21,-0.00022450695,0.00022450695
STC2,0.00022434766,0.00022434766
PKP2,0.00022426802,0.00022426802
NR2F1-AS1,0.00022410875,0.00022410875
MYEOV,0.00022409282,0.00022409282
PODN,0.00022280264,0.00022280264
MT1M,-0.00022259557,0.00022259557
PTPN14,0.0002225,0.0002225
FALEC,-0.0002217036,0.0002217036
EPN3,0.0002217036,0.0002217036
STON2,-0.00022157618,0.00022157618
FCRLA,-0.00022125761,0.00022125761
KCTD3,0.00022113019,0.00022113019
ARHGAP42,-0.00022105055,0.00022105055
PLXNB2,-0.0002207957,0.0002207957
AR,0.00022071606,0.00022071606
NT5DC2,0.00022041342,0.00022041342
PRKD1,0.00022014264,0.00022014264
TFPI,-0.00021985594,0.00021985594
TTLL7,-0.00021933031,0.00021933031
RTN2,-0.00021928252,0.00021928252
LRP5,-0.00021890024,0.00021890024
NKAPL,0.00021875689,0.00021875689
TCN1,0.00021854983,0.00021854983
APLN,-0.0002184224,0.0002184224
DERL3,-0.00021835869,0.00021835869
CLPSL1,0.00021816755,0.00021816755
RASGRF1,-0.00021815163,0.00021815163
TSPAN9,0.0002180242,0.0002180242
ECM1,0.00021748265,0.00021748265
ST8SIA6-AS1,0.00021745078,0.00021745078
THNSL2,0.00021697294,0.00021697294
CBFA2T3,-0.00021684552,0.00021684552
RERG,0.00021644731,0.00021644731
FLT3,0.00021542792,0.00021542792
MYBPC2,-0.00021482265,0.00021482265
OSR1,-0.00021477486,0.00021477486
TBC1D9,0.00021459966,0.00021459966
TAS2R4,0.0002139466,0.0002139466
SPESP1,0.00021370768,0.00021370768
CLIC2,0.00021369175,0.00021369175
ZNF727,-0.00021329355,0.00021329355
ZNF385C,0.00021316612,0.00021316612
RNF43,0.0002128157,0.0002128157
TMEM54,-0.00021206708,0.00021206708
IQSEC2,-0.0002117326,0.0002117326
AQP7,0.0002113981,0.0002113981
SLC2A5,-0.00021120696,0.00021120696
CIART,0.00021099989,0.00021099989
PPM1H,-0.00021093618,0.00021093618
VPREB3,0.00021072912,0.00021072912
RTL5,-0.00021063355,0.00021063355
ENPEP,-0.00020892924,0.00020892924
C8G,-0.00020835582,0.00020835582
SIX5,0.00020781427,0.00020781427
PLCH1,0.00020747978,0.00020747978
PCP2,-0.00020740014,0.00020740014
BNC2,-0.00020665152,0.00020665152
HOXB-AS3,0.00020610997,0.00020610997
VXN,-0.00020560026,0.00020560026
HOXD9,0.00020542505,0.00020542505
TIFAB,-0.00020507464,0.00020507464
RFTN2,0.00020466051,0.00020466051
DCD,-0.00020464457,0.00020464457
EDNRA,-0.00020440565,0.00020440565
DMRT2,-0.00020370481,0.00020370481
ELN,0.00020365704,0.00020365704
FKBP10,0.00020349775,0.00020349775
TREML1,0.0002034659,0.0002034659
CLEC10A,-0.00020230314,0.00020230314
BCAS1,-0.00020227129,0.00020227129
LAMC1,0.00020215979,0.00020215979
PYCR1,-0.00020196865,0.00020196865
FIBIN,0.00020118817,0.00020118817
ZFHX4,-0.00020077404,0.00020077404
SCGB1A1,0.00020031212,0.00020031212
ART3,-0.00019988207,0.00019988207
ASAP2,0.00019951572,0.00019951572
CAMSAP3,0.00019929273,0.00019929273
FBLL1,-0.0001990538,0.0001990538
ITGB4,-0.00019878302,0.00019878302
ATOH8,-0.0001985441,0.0001985441
HOXB7,-0.00019843261,0.00019843261
CHMP4C,-0.00019812997,0.00019812997
DACH1,-0.00019808218,0.00019808218
HGF,0.00019789104,0.00019789104
NTM,0.00019773177,0.00019773177
LINC02532,-0.00019715836,0.00019715836
TEAD3,-0.00019709465,0.00019709465
BRICD5,-0.00019674422,0.00019674422
DENND5B,-0.00019663273,0.00019663273
IL13RA1,0.00019634602,0.00019634602
HP,-0.00019612303,0.00019612303
INSRR,-0.00019583631,0.00019583631
CST6,-0.00019554961,0.00019554961
COL8A2,0.00019526291,0.00019526291
CSRP2,0.00019480099,0.00019480099
YJEFN3,-0.00019467357,0.00019467357
IGKV2D-40,0.00019467357,0.00019467357
ABI3BP,-0.0001939568,0.0001939568
ENSG00000285517,0.0001938931,0.0001938931
ABCG2,-0.00019335153,0.00019335153
ACKR4,0.00019335153,0.00019335153
MYH3,-0.0001920295,0.0001920295
EPHB4,-0.00019086675,0.00019086675
SLC6A8,0.00019035704,0.00019035704
NECTIN4,0.00018975178,0.00018975178
TPSAB1,0.00018949693,0.00018949693
GPR84,-0.00018927394,0.00018927394
GPC6,-0.000189258,0.000189258
AADAT,-0.00018924207,0.00018924207
ITGA8,-0.00018878016,0.00018878016
FABP3,-0.00018803154,0.00018803154
UPK3A,0.00018788819,0.00018788819
TTC39A-AS1,-0.00018748998,0.00018748998
IGDCC4,-0.00018739441,0.00018739441
CLPSL2,-0.00018726698,0.00018726698
PTGER3,-0.00018712363,0.00018712363
MCF2,-0.00018666172,0.00018666172
ODAPH,-0.00018666172,0.00018666172
PTGFRN,0.0001864228,0.0001864228
PARVA,0.00018640686,0.00018640686
TINCR,0.00018594495,0.00018594495
ARHGAP6,0.00018592902,0.00018592902
KIAA1614,-0.00018584938,0.00018584938
EFHD1,-0.00018546711,0.00018546711
SYNM,-0.00018516448,0.00018516448
MUC5B,-0.00018502113,0.00018502113
ARG1,-0.00018497334,0.00018497334
KCNK7,-0.00018425657,0.00018425657
TET2-AS1,-0.00018424065,0.00018424065
WASF3,-0.00018374687,0.00018374687
PARM1,0.00018368317,0.00018368317
ROPN1B,0.00018344424,0.00018344424
PLA2G4A,-0.00018275932,0.00018275932
ANKRD65,-0.0001827434,0.0001827434
CDH6,-0.00018232927,0.00018232927
IGKV2D-28,0.00018215406,0.00018215406
VGF,-0.00018207442,0.00018207442
CLDN3,0.00018159658,0.00018159658
RAB32,0.00018158065,0.00018158065
TREX2,-0.0001810391,0.0001810391
SPATA17,-0.00018091167,0.00018091167
ACAN,0.00018006748,0.00018006748
PDE3A,-0.00017971706,0.00017971706
MMP16,-0.00017965335,0.00017965335
SLC16A2,0.00017958962,0.00017958962
PRAM1,0.00017949406,0.00017949406
CILP,-0.00017947813,0.00017947813
PNMA3,0.00017890472,0.00017890472
ZNF70,-0.00017885694,0.00017885694
COL4A3,0.0001786658,0.0001786658
LINC00536,-0.0001785543,0.0001785543
IGLV1-40,-0.0001783791,0.0001783791
KLK5,0.00017780568,0.00017780568
SLC4A1,0.00017755083,0.00017755083
LINC00472,0.00017720042,0.00017720042
KCNMA1,0.00017649957,0.00017649957
DCST2,-0.00017624472,0.00017624472
BRINP2,0.00017616508,0.00017616508
CDK20,0.00017548018,0.00017548018
CREB5,0.00017540054,0.00017540054
CAPN3,0.00017506604,0.00017506604
POLR3G,0.00017417407,0.00017417407
CYP46A1,-0.00017366436,0.00017366436
PCDHGA8,0.00017337766,0.00017337766
BOLA2,-0.00017304317,0.00017304317
ANPEP,0.00017285203,0.00017285203
THSD7A,-0.00017280426,0.00017280426
FAM20A,-0.00017266089,0.00017266089
ZC3HAV1L,-0.00017256533,0.00017256533
MATN2,-0.00017223084,0.00017223084
AVPR1A,-0.0001720397,0.0001720397
C1QTNF2,0.00017168927,0.00017168927
F13A1,0.00017165742,0.00017165742
FHAD1,0.00017146628,0.00017146628
MEDAG,0.00017109993,0.00017109993
MILR1,0.00017109993,0.00017109993
POPDC3,-0.00017102029,0.00017102029
USP31,-0.00017084509,0.00017084509
RBPMS,-0.00017066988,0.00017066988
ATP6V1C2,-0.00017035131,0.00017035131
AMTN,-0.00017027167,0.00017027167
PEG3,0.0001702239,0.0001702239
CCDC68,-0.00017020796,0.00017020796
CYB5R2,0.00017012832,0.00017012832
C1S,-0.0001698894,0.0001698894
DOCK9-DT,-0.00016973012,0.00016973012
CCDC8,-0.00016960269,0.00016960269
TBX20,-0.00016947527,0.00016947527
SHROOM1,0.0001692682,0.0001692682
PPP1R1B,0.00016888593,0.00016888593
TRBV20OR9-2,0.00016874258,0.00016874258
ENC1,0.00016832845,0.00016832845
MAGEA3,-0.00016816916,0.00016816916
RHBDL2,-0.00016807359,0.00016807359
LINC01242,0.00016799396,0.00016799396
MRPS30-DT,0.00016783467,0.00016783467
RGS4,-0.00016775503,0.00016775503
CLEC11A,-0.00016754797,0.00016754797
HEPH,0.00016746833,0.00016746833
CYP24A1,0.00016730904,0.00016730904
PTN,0.0001671657,0.0001671657
ALDH1L2,-0.00016702234,0.00016702234
DNM3OS,0.00016702234,0.00016702234
PTCHD1-AS,-0.000165987,0.000165987
MAGI2,0.00016579588,0.00016579588
CYYR1,-0.00016555695,0.00016555695
IGHV3-35,0.0001655251,0.0001655251
CMKLR1,-0.00016546139,0.00016546139
IGLV7-43,0.00016542952,0.00016542952
CD19,-0.00016464904,0.00016464904
MYLK,0.00016456941,0.00016456941
GRB10,0.00016445792,0.00016445792
NUTM2A,0.0001643942,0.0001643942
GHR,-0.00016436234,0.00016436234
GPR15,-0.00016425084,0.00016425084
ELFN1,0.00016331108,0.00016331108
LIF,0.00016304031,0.00016304031
FXYD6,0.00016302438,0.00016302438
COL14A1,0.00016302438,0.00016302438
PDGFRA,0.00016251468,0.00016251468
PIK3CD-AS2,-0.0001621324,0.0001621324
IGHV1OR16-4,0.00016210055,0.00016210055
BPIFB2,0.0001620687,0.0001620687
GADD45G,-0.00016205276,0.00016205276
GFRA2,-0.00016155899,0.00016155899
OPRPN,0.00016144749,0.00016144749
SPATA18,-0.000161113,0.000161113
RASGRP4,0.0001607148,0.0001607148
KCNC4,0.00016006174,0.00016006174
MARVELD1,-0.00015977504,0.00015977504
SLC25A27,-0.00015963169,0.00015963169
CALHM5,0.00015910606,0.00015910606
PPL,0.00015880342,0.00015880342
FSTL1,-0.00015840522,0.00015840522
TRPC3,-0.00015807073,0.00015807073
LINC01597,-0.0001580548,0.0001580548
STAB1,0.00015764066,0.00015764066
FGD1,-0.0001574336,0.0001574336
BVES,-0.00015738582,0.00015738582
ITGB5,-0.0001570354,0.0001570354
IL20RB,-0.00015701947,0.00015701947
CXCL17,0.00015690798,0.00015690798
RAB40AL,-0.00015646199,0.00015646199
VLDLR,-0.00015609564,0.00015609564
TMIGD3,0.0001559523,0.0001559523
INMT,0.0001559045,0.0001559045
SLC38A4,0.00015566558,0.00015566558
LMO1,-0.00015560187,0.00015560187
ERVV-2,-0.00015536296,0.00015536296
SYNE4,0.00015534702,0.00015534702
ANKRD29,-0.00015521959,0.00015521959
OLFML2A,-0.00015501253,0.00015501253
CHST9,0.00015485325,0.00015485325
CLDN10,0.00015440726,0.00015440726
DCLK1,-0.00015415241,0.00015415241
DOCK6,0.00015399313,0.00015399313
CT45A1,-0.00015384977,0.00015384977
MPDZ,0.00015372236,0.00015372236
RAB13,0.00015337193,0.00015337193
NHSL1,-0.00015330822,0.00015330822
ADAMTSL1,-0.0001532445,0.0001532445
GRP,-0.00015314894,0.00015314894
HUNK,-0.00015292595,0.00015292595
LMO7-AS1,-0.00015257552,0.00015257552
NTS,-0.00015252775,0.00015252775
TPPP3,-0.00015228882,0.00015228882
SOX8,0.00015222511,0.00015222511
TWIST1,-0.00015211361,0.00015211361
APOA2,0.00015192248,0.00015192248
MYCT1,0.0001518269,0.0001518269
PHGR1,-0.00015174727,0.00015174727
SOST,0.00015146055,0.00015146055
MYBPC1,-0.00015130128,0.00015130128
IRX2,-0.00015130128,0.00015130128
WWC2-AS2,0.00015112606,0.00015112606
JADE3,0.00015109421,0.00015109421
TMC5,-0.0001510305,0.0001510305
FAM229B,0.00015099865,0.00015099865
GREB1L,-0.00015048894,0.00015048894
LINC01730,0.00015037744,0.00015037744
GEMIN7-AS1,-0.00015012259,0.00015012259
KIT,0.00015007482,0.00015007482
LYPD1,-0.00014969254,0.00014969254
BCL6B,-0.00014958104,0.00014958104
RASA4,0.0001493262,0.0001493262
GXYLT2,-0.00014915098,0.00014915098
CTSK,-0.0001489917,0.0001489917
SAP30L-AS1,0.00014894392,0.00014894392
AATBC,-0.00014894392,0.00014894392
GRHL1,0.00014876871,0.00014876871
CD1D,-0.00014870499,0.00014870499
ZNF860,-0.00014865721,0.00014865721
TNFAIP8L3,0.00014835458,0.00014835458
DNASE1L3,-0.00014832272,0.00014832272
LRRC8E,-0.0001474626,0.0001474626
ADGRF4,0.00014722368,0.00014722368
ENTHD1,0.00014709625,0.00014709625
PRRG1,-0.00014693697,0.00014693697
GSTT2B,-0.00014685733,0.00014685733
KIF17,0.00014631577,0.00014631577
GGT5,0.00014596536,0.00014596536
GPR176,-0.00014594942,0.00014594942
SIM1,-0.00014577422,0.00014577422
GPR31,-0.00014577422,0.00014577422
EPHB2,0.00014559901,0.00014559901
GPIHBP1,0.00014555122,0.00014555122
YAP1,-0.0001454238,0.0001454238
RNF150,0.00014539194,0.00014539194
RGMB-AS1,0.00014523265,0.00014523265
ALAS2,0.0001450893,0.0001450893
AGR2,-0.00014478667,0.00014478667
NAV1,-0.00014419733,0.00014419733
MYH10,-0.00014371949,0.00014371949
VLDLR-AS1,0.00014324165,0.00014324165
EFNB2,-0.00014303457,0.00014303457
MMRN2,0.00014289122,0.00014289122
TFPI2,-0.00014255673,0.00014255673
KCNAB1,0.00014244523,0.00014244523
ALOX15B,0.00014230188,0.00014230188
COX7B2,0.00014227003,0.00014227003
SOSTDC1,-0.00014212668,0.00014212668
CNTD1,-0.00014190369,0.00014190369
NFAM1,0.00014179219,0.00014179219
COLCA1,-0.00014168069,0.00014168069
LGR5,-0.0001416329,0.0001416329
PCOLCE-AS1,-0.0001413462,0.0001413462
UTS2B,-0.00014126656,0.00014126656
IGKV1D-17,0.00014104357,0.00014104357
HHEX,0.00014093207,0.00014093207
JPH4,-0.000140725,0.000140725
PXDC1,-0.00014067722,0.00014067722
CCDC85A,-0.00014064537,0.00014064537
ZNF135,0.00014056572,0.00014056572
KCNC2,-0.00014037458,0.00014037458
ADAMTS18,-0.00014015159,0.00014015159
ADCY10,-0.00013961003,0.00013961003
SDSL,0.0001395941,0.0001395941
ZNF385B,0.00013940297,0.00013940297
UGGT2,-0.00013932333,0.00013932333
IGKV2D-30,0.00013878178,0.00013878178
TMEM125,0.00013870213,0.00013870213
CLDN8,0.0001386862,0.0001386862
CC2D2A,-0.00013863841,0.00013863841
RANBP17,-0.00013835171,0.00013835171
CLEC4E,0.00013798536,0.00013798536
MEFV,-0.00013796943,0.00013796943
ATP6V0A1,0.0001378898,0.0001378898
MS4A15,0.00013706154,0.00013706154
MKX,-0.0001370456,0.0001370456
RAD21-AS1,0.00013690225,0.00013690225
CX3CL1,-0.00013672705,0.00013672705
PCDHGC3,-0.00013666332,0.00013666332
OSMR,-0.0001363607,0.0001363607
SPRR1B,-0.00013605806,0.00013605806
RBPMS2,0.00013593063,0.00013593063
SV2B,-0.00013558021,0.00013558021
FNDC10,-0.00013436968,0.00013436968
CCL11,-0.00013419447,0.00013419447
HOXC11,-0.00013389184,0.00013389184
VASH2,-0.0001338122,0.0001338122
TTC6,0.00013339806,0.00013339806
LINC01503,-0.00013328656,0.00013328656
DZIP1L,-0.00013322286,0.00013322286
M1AP,-0.00013311136,0.00013311136
CPB2-AS1,-0.00013292022,0.00013292022
ADAMTS5,0.00013249015,0.00013249015
DENND2C,-0.0001322353,0.0001322353
AOC3,0.00013167782,0.00013167782
C11orf16,-0.00013139112,0.00013139112
RHBDF1,0.00013135927,0.00013135927
GPX8,0.00013112034,0.00013112034
CHST15,0.00013105663,0.00013105663
LAD1,-0.00013096105,0.00013096105
KHDRBS3,-0.00013088142,0.00013088142
SPTB,-0.0001307062,0.0001307062
TLR4,-0.00013057879,0.00013057879
NKAIN1,0.000130531,0.000130531
COL15A1,0.0001304195,0.0001304195
PDK4,-0.00013032394,0.00013032394
MRGPRF,0.0001302443,0.0001302443
NID1,0.00013014872,0.00013014872
PLIN1,-0.00013014872,0.00013014872
NRG2,0.00012997352,0.00012997352
CAMK2B,-0.00012983016,0.00012983016
LINC02043,-0.00012979831,0.00012979831
PRX,0.00012924083,0.00012924083
NES,0.00012922489,0.00012922489
CA4,0.0001291771,0.0001291771
PAQR6,0.0001290019,0.0001290019
SLFNL1,0.00012893819,0.00012893819
PDE10A,-0.00012879484,0.00012879484
CAV2,0.00012869926,0.00012869926
SEMA3A,-0.00012866741,0.00012866741
SHD,-0.00012853998,0.00012853998
PRND,0.0001284922,0.0001284922
LAMA3,0.00012839663,0.00012839663
TRAPPC3L,0.00012814178,0.00012814178
AHRR,-0.00012814178,0.00012814178
APOL4,-0.0001275843,0.0001275843
PSORS1C1,-0.00012720202,0.00012720202
VEPH1,0.0001271861,0.0001271861
MSH5-SAPCD1,0.00012709052,0.00012709052
PKN3,0.00012704275,0.00012704275
SOD3,-0.0001269631,0.0001269631
MPP4,-0.0001268516,0.0001268516
KIF1A,0.00012640562,0.00012640562
SCOC-AS1,0.00012640562,0.00012640562
TPH1,-0.00012638968,0.00012638968
METTL24,0.00012613484,0.00012613484
CERKL,-0.00012584814,0.00012584814
LRFN5,0.00012573664,0.00012573664
FBXL13,0.000125434,0.000125434
APLNR,0.00012494023,0.00012494023
SPOCD1,0.00012482873,0.00012482873
RASL12,0.0001248128,0.0001248128
HPSE2,-0.00012479688,0.00012479688
CTNND2,0.00012465352,0.00012465352
NFASC,-0.0001243031,0.0001243031
PABPC5,-0.00012360227,0.00012360227
TMEM253,-0.00012339519,0.00012339519
WNT5B,-0.00012298107,0.00012298107
FOXD2,0.00012291735,0.00012291735
MAPK10,0.00012290143,0.00012290143
LFNG,-0.00012274215,0.00012274215
PTPRS,-0.00012269436,0.00012269436
CCDC183,0.00012267844,0.00012267844
OMD,-0.000122551,0.000122551
GRTP1,0.0001223758,0.0001223758
RPS6KL1,-0.00012235987,0.00012235987
C7,0.00012232801,0.00012232801
NAT8L,-0.00012228022,0.00012228022
TUBB2B,0.00012213687,0.00012213687
AP3B2,0.00012210502,0.00012210502
LCN2,-0.0001217546,0.0001217546
CYP4Z1,0.00012167496,0.00012167496
PTPRD-AS1,-0.00012146789,0.00012146789
ADAMTS2,0.00012143604,0.00012143604
FGF22,0.00012099005,0.00012099005
PIEZO2,0.00012086263,0.00012086263
ARHGEF17,0.00012079891,0.00012079891
CCM2L,0.000120782985,0.000120782985
HOXC12,-0.00012076706,0.00012076706
ANGPTL1,-0.0001207352,0.0001207352
TM4SF18,0.00012060778,0.00012060778
COL27A1,0.00012052814,0.00012052814
FRZB,0.00012051221,0.00012051221
RAB3B,0.00012049628,0.00012049628
RSPO3,-0.0001202255,0.0001202255
CD22,0.00012016179,0.00012016179
CSDC2,0.00012003436,0.00012003436
COX6A2,0.00011957245,0.00011957245
ARHGAP40,0.00011933353,0.00011933353
PMP2,-0.00011933353,0.00011933353
WNK4,0.000119094606,0.000119094606
FAM83F,-0.00011906275,0.00011906275
PAX5,0.00011883976,0.00011883976
TMPRSS13,0.000118760116,0.000118760116
SCN7A,0.000118664546,0.000118664546
MBOAT2,-0.00011861676,0.00011861676
GLI2,0.000118425625,0.000118425625
IGHV3OR15-7,0.00011826634,0.00011826634
LINC02397,-0.000117995565,0.000117995565
SLC30A2,0.00011772478,0.00011772478
RARRES2,0.000117565505,0.000117565505
BCAM,0.00011750179,0.00011750179
HOXA11,0.0001167691,0.0001167691
VAX2,-0.00011653017,0.00011653017
TGFB2,0.000116179755,0.000116179755
IGHV3-11,0.0001161479,0.0001161479
HES1,0.00011606826,0.00011606826
CETP,-0.00011600455,0.00011600455
ZNF454,-0.00011589305,0.00011589305
SUGCT,-0.00011557449,0.00011557449
DNM1P35,0.000115510775,0.000115510775
FRK,0.000115510775,0.000115510775
ANXA8L1,-0.000114937364,0.000114937364
LAMC2,0.000114778086,0.000114778086
ABCA10,0.000114682516,0.000114682516
TUSC1,0.0001146188,0.0001146188
TCEANC,0.00011447545,0.00011447545
IGKV1D-33,-0.00011444359,0.00011444359
TRBV10-1,-0.000114348026,0.000114348026
ITGB6,0.0001141091,0.0001141091
ZNF205,0.000114013535,0.000114013535
GNAI1,0.00011336048,0.00011336048
HOXC6,0.00011326491,0.00011326491
EBF4,-0.000112962276,0.000112962276
INSR,0.00011293042,0.00011293042
GJA1,-0.00011275521,0.00011275521
ST3GAL6,-0.00011264371,0.00011264371
MET,-0.00011259593,0.00011259593
PDGFRL,0.000112532216,0.000112532216
EPHB1,0.000112436646,0.000112436646
ZNF521,-0.00011240479,0.00011240479
CPED1,-0.00011216587,0.00011216587
HAS2,-0.00011197473,0.00011197473
CTDSPL,-0.00011192695,0.00011192695
IL20,0.00011178359,0.00011178359
LIN7A,0.00011146503,0.00011146503
AFDN-DT,0.000111385394,0.000111385394
DNASE1L2,0.00011135353,0.00011135353
IRX1,0.00011125796,0.00011125796
DAZL,0.00011097126,0.00011097126
HOXA7,-0.000110859764,0.000110859764
VGLL1,-0.000110668625,0.000110668625
PTGS2,0.0001105412,0.0001105412
GUCY2C,0.00011039785,0.00011039785
PCSK1,0.00010982443,0.00010982443
CRYBB3,0.000109808505,0.000109808505
ROBO4,-0.0001097448,0.0001097448
ZNF667,-0.00010969701,0.00010969701
EXOC3L4,0.00010944216,0.00010944216
FGG,0.00010939437,0.00010939437
SRPX2,-0.00010929881,0.00010929881
CCL17,-0.000109235094,0.000109235094
LPAR4,0.00010899617,0.00010899617
PLA2G5,0.000108709464,0.000108709464
THEM5,-0.00010813605,0.00010813605
DPEP1,0.000108120126,0.000108120126
STAC3,-0.00010808827,0.00010808827
AFAP1L1,0.00010805641,0.00010805641
PCP4,0.00010800863,0.00010800863
LAMB1,-0.00010796084,0.00010796084
ROR1,0.00010792899,0.00010792899
SYT17,-0.000107881206,0.000107881206
LINC01842,0.000107546715,0.000107546715
GNA11,0.00010738743,0.00010738743
ITGB1BP2,-0.00010733965,0.00010733965
KLK7,0.00010716444,0.00010716444
RUNX1T1,0.00010710073,0.00010710073
PLG,-0.000107084794,0.000107084794
CLGN,-0.00010633618,0.00010633618
SLC2A10,-0.00010608132,0.00010608132
JCAD,-0.00010608132,0.00010608132
GGN,-0.000105969826,0.000105969826
KNDC1,-0.0001059539,0.0001059539
EMX2,0.00010557163,0.00010557163
PKP1,0.00010518935,0.00010518935
MAB21L1,-0.000105109706,0.000105109706
OR2B11,-0.000104966355,0.000104966355
DNM1,0.000104823004,0.000104823004
TRBV6-7,0.00010480708,0.00010480708
NRIP2,0.00010467965,0.00010467965
IL22RA2,-0.00010464779,0.00010464779
TRIM36,-0.00010461594,0.00010461594
TNFRSF19,-0.00010460001,0.00010460001
MSX1,0.00010460001,0.00010460001
HTRA3,-0.00010447259,0.00010447259
RAB26,-0.000104392944,0.000104392944
IL37,-0.0001043133,0.0001043133
TOM1L1,-0.00010418588,0.00010418588
KDR,-0.0001041381,0.0001041381
LINC01087,0.0001035169,0.0001035169
RNASEH2B-AS1,-0.00010348504,0.00010348504
ADORA1,-0.00010326205,0.00010326205
F3,-0.000102943486,0.000102943486
UBE2E2,-0.00010292756,0.00010292756
RIIAD1,0.00010292756,0.00010292756
GRM2,-0.00010286384,0.00010286384
FRMD3,0.00010273642,0.00010273642
NPIPB15,-0.00010268863,0.00010268863
MAGEA12,-0.000102608996,0.000102608996
PLEKHS1,0.00010254528,0.00010254528
CFAP70,0.00010243378,0.00010243378
HBG2,0.00010240193,0.00010240193
SOWAHA,0.000102386,0.000102386
PROS1,0.000102338214,0.000102338214
POTEJ,0.000102083366,0.000102083366
SLC22A3,-0.00010182852,0.00010182852
HIGD1B,0.000101605525,0.000101605525
NPR3,0.000101509955,0.000101509955
TLN2,0.00010144624,0.00010144624
KIAA0408,-0.00010130289,0.00010130289
PARD3B,0.00010119139,0.00010119139
PNMA8B,-0.00010101618,0.00010101618
KRT7-AS,-0.0001009684,0.0001009684
SMPDL3B,0.00010093654,0.00010093654
LDLRAD3,9.9694145e-05,9.9694145e-05
BPIFB1,-9.9694145e-05,9.9694145e-05
MELTF-AS1,9.924816e-05,9.924816e-05
TNFSF18,-9.908888e-05,9.908888e-05
COL13A1,-9.9025165e-05,9.9025165e-05
IDH1-AS1,-9.886589e-05,9.886589e-05
LINC01140,-9.8356184e-05,9.8356184e-05
RBP7,-9.8101336e-05,9.8101336e-05
THRSP,-9.8101336e-05,9.8101336e-05
