gene,drift_velocity,abs_drift
ENAH,-0.0015576702,0.0015576702
KLRC4,-0.0015563647,0.0015563647
TRH,-0.0015470806,0.0015470806
IGIP,0.0015388483,0.0015388483
ADAM28,-0.0015280592,0.0015280592
TRGV3,0.0015235622,0.0015235622
DSP,-0.00152135,0.00152135
IGLV1-47,0.0015136255,0.0015136255
CCL22,-0.0015113406,0.0015113406
MS4A7,-0.0015063722,0.0015063722
BCAT1,-0.0014978135,0.0014978135
PDLIM4,-0.001492156,0.001492156
KRT81,0.00148998,0.00148998
COL12A1,-0.0014888378,0.0014888378
MYADM,-0.0014751474,0.0014751474
AUTS2,-0.0014745671,0.0014745671
TRGC1,0.0014680031,0.0014680031
SDC2,-0.0014565068,0.0014565068
CXCL16,-0.0014538775,0.0014538775
CPA5,-0.0014405135,0.0014405135
TMIGD2,0.0014370502,0.0014370502
TRAV19,-0.0014356357,0.0014356357
MIR222HG,0.0014338951,0.0014338951
FCER1G,-0.0014338224,0.0014338224
ARHGAP35,-0.0014243572,0.0014243572
COCH,-0.0014239763,0.0014239763
ZNF667-AS1,0.0014196426,0.0014196426
CSF2,0.0014133867,0.0014133867
G0S2,-0.001407693,0.001407693
ASS1,-0.0014048279,0.0014048279
FKTN,-0.0014040845,0.0014040845
SLC4A10,-0.0013845372,0.0013845372
DHCR24,-0.0013843197,0.0013843197
COL5A1,-0.0013840477,0.0013840477
RASSF4,-0.0013778462,0.0013778462
KRT17,0.0013749812,0.0013749812
AMT,-0.0013729142,0.0013729142
PRLR,-0.0013697046,0.0013697046
SNCG,-0.0013535483,0.0013535483
HSPG2,-0.0013526415,0.0013526415
PPP1R12B,-0.0013481809,0.0013481809
GNG11,-0.0013448625,0.0013448625
ENC1,-0.0013420156,0.0013420156
AFF3,0.0013404925,0.0013404925
TLE1,-0.0013371016,0.0013371016
AK1,-0.0013347444,0.0013347444
WLS,-0.0013245537,0.0013245537
IGKV1D-13,0.0013163033,0.0013163033
ITPKC,-0.0013142179,0.0013142179
IGHV3-33,0.0013129668,0.0013129668
MRAS,-0.0013123865,0.0013123865
IL11RA,-0.0013096303,0.0013096303
CPVL,-0.0012967197,0.0012967197
HSPB8,-0.0012917875,0.0012917875
MAP3K10,-0.0012830838,0.0012830838
GJA1,-0.0012710073,0.0012710073
MS4A4A,-0.001265531,0.001265531
PEG10,0.0012633733,0.0012633733
TRGV8,0.0012620133,0.0012620133
HOXB3,-0.0012571355,0.0012571355
MRC1,-0.0012532732,0.0012532732
VSIG4,-0.0012490847,0.0012490847
ANKRD6,0.0012471625,0.0012471625
DRAIC,-0.0012455486,0.0012455486
TRBV4-2,-0.0012436446,0.0012436446
TMEM86B,-0.0012383861,0.0012383861
SYNM,-0.0012351766,0.0012351766
CHGB,-0.0012345602,0.0012345602
RHOBTB3,-0.0012244963,0.0012244963
DIRAS3,-0.0012243874,0.0012243874
TRAV34,-0.001223644,0.001223644
SFRP2,-0.0012092466,0.0012092466
MMP11,-0.0012038974,0.0012038974
GSTM5,-0.0011925824,0.0011925824
MIR155HG,0.0011810318,0.0011810318
TRAV8-4,-0.0011789103,0.0011789103
OLFML3,-0.0011755375,0.0011755375
HSD17B14,0.0011733252,0.0011733252
UBN2,-0.0011706055,0.0011706055
RIPOR2,0.001168792,0.001168792
TRAV27,-0.0011679035,0.0011679035
F11R,-0.0011673959,0.0011673959
MNDA,-0.0011648028,0.0011648028
IGLV1-41,0.0011633885,0.0011633885
IGKV2D-24,0.0011618473,0.0011618473
S100A14,-0.0011584564,0.0011584564
ADAMTS6,-0.0011518378,0.0011518378
IGLV2-14,-0.0011495894,0.0011495894
CELSR2,-0.0011465612,0.0011465612
KCTD12,-0.0011380205,0.0011380205
IGKV2OR22-4,-0.0011370594,0.0011370594
TRAV6,-0.0011367513,0.0011367513
FSCN1,-0.0011361167,0.0011361167
MT1M,0.0011320005,0.0011320005
CD36,-0.0011299151,0.0011299151
CYP1B1,-0.0011265244,0.0011265244
S100A7,0.0011245116,0.0011245116
TRBV10-2,-0.0011226801,0.0011226801
RAB34,-0.0011223719,0.0011223719
PLGLB1,-0.0011211571,0.0011211571
IGLV8-61,0.001119108,0.001119108
CLDN15,-0.0011092981,0.0011092981
CAV1,-0.0011008844,0.0011008844
IGHV4-31,0.0010977293,0.0010977293
LY86,-0.0010939757,0.0010939757
HBD,0.0010934499,0.0010934499
CNTLN,-0.0010930873,0.0010930873
EPB41L1,-0.0010924165,0.0010924165
TBC1D24,-0.0010915642,0.0010915642
CD34,-0.0010881732,0.0010881732
TSPAN1,-0.0010842566,0.0010842566
SLC16A1-AS1,-0.0010779825,0.0010779825
SPINK2,0.0010778736,0.0010778736
PKN3,-0.0010757522,0.0010757522
PVALB,-0.0010657246,0.0010657246
GFPT2,-0.0010610282,0.0010610282
BCAM,-0.0010554796,0.0010554796
KLHL17,-0.0010544823,0.0010544823
IGHV1-18,0.0010502936,0.0010502936
BASP1,-0.0010496771,0.0010496771
SFTPB,-0.0010476101,0.0010476101
CXXC5,0.0010456878,0.0010456878
SPTSSB,0.0010370929,0.0010370929
SGSM2,0.0010333393,0.0010333393
NRP2,-0.0010326504,0.0010326504
CKB,-0.001030565,0.001030565
NOL3,-0.0010256328,0.0010256328
IGLV7-43,0.0010205738,0.0010205738
CDA,-0.0010108001,0.0010108001
DNAJC3-DT,-0.0010083523,0.0010083523
MMP9,-0.001007101,0.001007101
LFNG,-0.0010068109,0.0010068109
TRAV23DV6,0.0010063758,0.0010063758
FBN1,0.0009977625,0.0009977625
CFH,0.0009968922,0.0009968922
TRBV6-4,-0.0009966748,0.0009966748
CLMP,-0.0009958587,0.0009958587
TRAV26-1,0.0009946981,0.0009946981
KITLG,-0.0009910897,0.0009910897
ADAMTS1,-0.0009899474,0.0009899474
SFRP4,-0.000984163,0.000984163
EXT1,-0.0009825128,0.0009825128
TRBV11-3,0.0009823134,0.0009823134
NT5E,-0.0009801374,0.0009801374
LRRC32,-0.0009795754,0.0009795754
C3,-0.0009781428,0.0009781428
KRT7,0.0009770005,0.0009770005
TSKU,-0.0009769098,0.0009769098
COL5A2,-0.0009759488,0.0009759488
TRAV2,-0.000975713,0.000975713
TRBV30,-0.0009727392,0.0009727392
HES4,-0.0009722315,0.0009722315
PTGIR,-0.00097141555,0.00097141555
HILPDA,-0.0009708534,0.0009708534
NFIA,0.000968061,0.000968061
GPX3,-0.00096457946,0.00096457946
TNFAIP2,-0.0009625848,0.0009625848
MGLL,0.00095828733,0.00095828733
SPARCL1,-0.0009581241,0.0009581241
MYOF,-0.0009577796,0.0009577796
RCAN2,0.00095768896,0.00095768896
IGLV3-1,0.0009546245,0.0009546245
MMP7,0.00095112476,0.00095112476
DOK5,-0.0009487676,0.0009487676
PLS3,-0.0009484955,0.0009484955
EPHX1,-0.00094648276,0.00094648276
CRABP2,0.00093930215,0.00093930215
MT3,-0.00093917525,0.00093917525
NFIB,-0.0009376339,0.0009376339
PKIB,-0.0009352585,0.0009352585
TRAV20,0.0009237623,0.0009237623
TFF3,-0.0009217858,0.0009217858
CPE,-0.00092115114,0.00092115114
SNCA,0.0009174158,0.0009174158
LINC00663,-0.00091290066,0.00091290066
IGHV3-15,0.00091224787,0.00091224787
TRAV36DV7,-0.00091045274,0.00091045274
SLC7A7,-0.0009103984,0.0009103984
AP1M2,0.0009092922,0.0009092922
CA13,-0.0009052486,0.0009052486
PDGFRB,-0.00089317205,0.00089317205
CRISP3,0.0008930089,0.0008930089
CD9,-0.00089163077,0.00089163077
DERL3,-0.0008904703,0.0008904703
CHMP1B,0.0008859008,0.0008859008
CRYAB,0.00088011636,0.00088011636
PMP22,-0.0008755107,0.0008755107
TFAP2A,-0.00086969,0.00086969
SIGLEC7,-0.0008676591,0.0008676591
IRX3,-0.0008675503,0.0008675503
CLIC4,-0.00086677057,0.00086677057
TMEM98,0.00086450396,0.00086450396
TPD52L1,-0.00086078676,0.00086078676
SHTN1,-0.0008604059,0.0008604059
LRP11,-0.0008572327,0.0008572327
GPR15,-0.00085638044,0.00085638044
CERCAM,-0.0008523731,0.0008523731
FAM110B,-0.0008512307,0.0008512307
PDZK1,-0.00084947183,0.00084947183
PYGL,-0.00084929046,0.00084929046
IDO1,-0.00084921793,0.00084921793
ARHGAP29,-0.0008459359,0.0008459359
IFI30,-0.0008458271,0.0008458271
LAMA4,-0.00084408635,0.00084408635
FAM229B,0.0008367969,0.0008367969
ACKR1,-0.000834494,0.000834494
IL10,-0.0008338594,0.0008338594
IGHV4-34,0.0008316109,0.0008316109
ZNF70,-0.00082802057,0.00082802057
LRFN4,-0.0008247386,0.0008247386
A2M-AS1,0.0008241583,0.0008241583
AGAP4,-0.00082200044,0.00082200044
MMP2,-0.00081966136,0.00081966136
TRAC,-0.00081858237,0.00081858237
CCL19,0.0008182107,0.0008182107
B3GAT1,-0.0008180475,0.0008180475
TRAV41,0.0008142033,0.0008142033
FAM167B,-0.0008124807,0.0008124807
CAVIN3,-0.0008105042,0.0008105042
IRF8,-0.0008087453,0.0008087453
TMEM176A,-0.00080738537,0.00080738537
SERPINE1,-0.0007994976,0.0007994976
TSPAN9,0.0007979744,0.0007979744
LTK,-0.0007953995,0.0007953995
SHPK,-0.00078198116,0.00078198116
PKP4,-0.000781691,0.000781691
ZBTB6,-0.00078020414,0.00078020414
SNHG25,-0.00077895296,0.00077895296
NRP1,-0.0007779919,0.0007779919
SYNPO,-0.00077762926,0.00077762926
CEP126,-0.00077735726,0.00077735726
S100A16,-0.0007757797,0.0007757797
ST8SIA6,-0.00077534455,0.00077534455
CCDC17,-0.0007704124,0.0007704124
LY6K,0.0007671121,0.0007671121
SPHK1,-0.00076506316,0.00076506316
ITSN1,-0.0007611284,0.0007611284
TFPI,-0.00076031237,0.00076031237
CTNND1,0.00075541646,0.00075541646
SLC35G2,0.0007524971,0.0007524971
DBH-AS1,-0.00074201624,0.00074201624
PDLIM3,0.00074110966,0.00074110966
RAB13,-0.00073945953,0.00073945953
CST1,0.00073889736,0.00073889736
COL8A1,-0.00073351193,0.00073351193
SORT1,-0.0007332399,0.0007332399
CHI3L1,-0.0007321338,0.0007321338
LPCAT2,0.0007307195,0.0007307195
KLF11,-0.0007297403,0.0007297403
PTPRS,-0.0007293776,0.0007293776
UBD,-0.0007293051,0.0007293051
CLIC2,0.0007279451,0.0007279451
RAMP2,-0.00072508014,0.00072508014
FBLN2,-0.00071969465,0.00071969465
DSG2,0.00071960397,0.00071960397
WDFY3,-0.0007160681,0.0007160681
STC2,-0.0007160681,0.0007160681
PDK4,-0.0007143273,0.0007143273
LPAR6,0.0007116255,0.0007116255
S100B,-0.0007109546,0.0007109546
TCEAL9,-0.00071051944,0.00071051944
FSTL3,-0.000710465,0.000710465
IGLV1-44,0.0007103562,0.0007103562
CSF1R,-0.0007090688,0.0007090688
HOXB7,-0.00070881494,0.00070881494
BGN,-0.00070856104,0.00070856104
IGHV3-11,0.0007079264,0.0007079264
ZBTB18,0.0007047713,0.0007047713
ALDH7A1,0.00070304866,0.00070304866
IGLV7-46,0.00070241396,0.00070241396
PLCD3,-0.00070179754,0.00070179754
ALAS2,0.0007010722,0.0007010722
RAPH1,-0.000700909,0.000700909
TNNT1,-0.0006981709,0.0006981709
LCN2,-0.00069416355,0.00069416355
INHBA,-0.0006930756,0.0006930756
SLC8A1,-0.0006917156,0.0006917156
CAVIN1,-0.00069075456,0.00069075456
CGA,-0.0006903737,0.0006903737
IGLV5-45,0.0006903375,0.0006903375
EFCAB13,-0.0006891951,0.0006891951
CD248,-0.00068899564,0.00068899564
TRAV40,0.00068678346,0.00068678346
PLPPR2,0.00067875057,0.00067875057
TRGV11,0.00067178754,0.00067178754
NLN,-0.0006700468,0.0006700468
CXCL8,-0.00066863245,0.00066863245
ANGPTL2,-0.0006680522,0.0006680522
ATP6AP1L,-0.0006663477,0.0006663477
FAM25A,-0.00066560425,0.00066560425
TRBV12-3,-0.0006654592,0.0006654592
USP31,-0.0006651328,0.0006651328
IL13RA1,-0.00066326506,0.00066326506
RPS6KA2,-0.00066223147,0.00066223147
SLC7A8,-0.0006574444,0.0006574444
NNMT,-0.00065557676,0.00065557676
TPST1,0.0006546701,0.0006546701
MYH10,-0.00065437995,0.00065437995
APLNR,-0.000654253,0.000654253
MEST,0.0006520771,0.0006520771
CTSK,-0.0006486319,0.0006486319
BCAS1,-0.0006484686,0.0006484686
TRBV12-5,0.0006482873,0.0006482873
TUBB6,-0.00064728997,0.00064728997
IGLV2-11,-0.00064558553,0.00064558553
IGLV1-51,0.00064446125,0.00064446125
AGR3,0.0006411792,0.0006411792
LOXL2,-0.0006391846,0.0006391846
ITGAD,0.0006390033,0.0006390033
AMOTL1,0.0006379153,0.0006379153
HNMT,-0.0006378972,0.0006378972
MRPS30-DT,0.0006368454,0.0006368454
MYO15B,0.0006342343,0.0006342343
CHST3,-0.0006337266,0.0006337266
TRBV10-1,-0.0006321853,0.0006321853
CSTA,-0.0006319314,0.0006319314
PM20D1,-0.00063120615,0.00063120615
NUPR2,0.0006285043,0.0006285043
NREP,-0.0006260564,0.0006260564
RGS5,0.00061996374,0.00061996374
NPIPA5,-0.00061943784,0.00061943784
OSBPL6,-0.00061798724,0.00061798724
TRAV29DV5,-0.00061639154,0.00061639154
FBLN1,-0.00061466894,0.00061466894
GREB1,-0.0006140343,0.0006140343
CILP,-0.00061011757,0.00061011757
NRIR,-0.0006094104,0.0006094104
GPC6,-0.0006093016,0.0006093016
KCNK15,-0.0006087757,0.0006087757
PLXDC2,0.0006087395,0.0006087395
MBOAT2,0.0006031908,0.0006031908
FSIP2,0.00060076104,0.00060076104
NFIX,0.000600362,0.000600362
TBX2,-0.0005996186,0.0005996186
FAAH,-0.00059631845,0.00059631845
UBOX5,-0.0005951942,0.0005951942
RHOBTB1,-0.0005943419,0.0005943419
TRAV9-2,0.00059274625,0.00059274625
AKAP12,-0.00058917404,0.00058917404
KCNMB3,-0.0005891378,0.0005891378
ZNF516,-0.0005885757,0.0005885757
RHEX,-0.00058728823,0.00058728823
ALB,-0.0005869981,0.0005869981
FMO5,-0.00058583764,0.00058583764
LMTK3,-0.0005858014,0.0005858014
EPS8,0.0005856744,0.0005856744
ECM1,-0.0005854387,0.0005854387
TRIM2,0.000584659,0.000584659
CCDC144NL-AS1,-0.0005774965,0.0005774965
SSPN,-0.0005769525,0.0005769525
OBSL1,-0.00057561067,0.00057561067
IGFBP6,-0.00057468587,0.00057468587
TRAV1-1,-0.00057401496,0.00057401496
HAAO,-0.00057383365,0.00057383365
SCN1B,-0.0005738155,0.0005738155
S100A2,-0.0005698444,0.0005698444
GALNT12,0.0005674146,0.0005674146
CXCL12,0.000567197,0.000567197
YJEFN3,-0.0005663447,0.0005663447
RTL5,-0.0005642595,0.0005642595
NAV1,-0.00056366104,0.00056366104
NEXN,-0.00056366104,0.00056366104
CTBP2,-0.00056288135,0.00056288135
HOXC10,-0.0005619928,0.0005619928
CYP4Z1,0.0005617027,0.0005617027
ABI3BP,-0.0005615033,0.0005615033
IGFBP2,-0.00056106807,0.00056106807
BAALC,0.0005587471,0.0005587471
RAPGEF3,-0.0005548122,0.0005548122
SNORC,0.0005540869,0.0005540869
CRYBG3,-0.00055334345,0.00055334345
EFHD1,-0.0005530896,0.0005530896
MLPH,0.0005512038,0.0005512038
LINC01001,-0.00055053283,0.00055053283
CAP2,-0.00055029715,0.00055029715
MMP14,-0.00054991635,0.00054991635
IGHV3-13,0.0005498982,0.0005498982
B9D1,-0.00054842944,0.00054842944
CNRIP1,0.00054821186,0.00054821186
KDM4D,-0.0005469244,0.0005469244
ZC3HAV1L,-0.0005463623,0.0005463623
PHLDB2,-0.0005459997,0.0005459997
A2M,-0.0005418472,0.0005418472
RAB9B,-0.00053660676,0.00053660676
THSD1,-0.00053564576,0.00053564576
IGKV3D-11,0.00053443084,0.00053443084
RAB32,-0.0005342495,0.0005342495
HBM,0.00053374184,0.00053374184
TRBV13,0.0005335968,0.0005335968
GASAL1,0.00053243624,0.00053243624
THBS2,0.0005314389,0.0005314389
TCN1,0.0005307862,0.0005307862
TRBV10-3,-0.00053006085,0.00053006085
ZNF385A,-0.0005290817,0.0005290817
GALNT18,-0.0005279574,0.0005279574
CA2,-0.00052714144,0.00052714144
PLCB4,-0.0005258359,0.0005258359
FKBP10,0.00052373245,0.00052373245
ANKRD53,-0.00052229996,0.00052229996
PCDH9,-0.0005222637,0.0005222637
GNRH1,-0.0005221368,0.0005221368
ID1,0.00052081305,0.00052081305
DDR2,0.00052070426,0.00052070426
ALDH2,-0.00052028714,0.00052028714
TRAM2,0.0005187822,0.0005187822
IGLV10-54,0.00051834696,0.00051834696
MFAP5,-0.0005182382,0.0005182382
ROBO1,-0.00051805686,0.00051805686
ST6GALNAC2,-0.00051633426,0.00051633426
TACSTD2,0.0005127802,0.0005127802
TMEM54,-0.0005100784,0.0005100784
SLC8A1-AS1,-0.0005079931,0.0005079931
BAMBI,-0.0005070864,0.0005070864
ZNF703,-0.0005065969,0.0005065969
DCD,-0.000503478,0.000503478
LOX,0.000503061,0.000503061
MFAP2,-0.00050191855,0.00050191855
BGLAP,-0.0005011752,0.0005011752
PTPRG,-0.0004989629,0.0004989629
STAC3,-0.00049763924,0.00049763924
NTN4,-0.00049727655,0.00049727655
PBX1,-0.0004956083,0.0004956083
EMP2,-0.0004950825,0.0004950825
DIP2C,-0.00049303344,0.00049303344
AQP1,-0.00049292465,0.00049292465
DNM1,-0.00049011403,0.00049011403
ATP6V0A1,-0.00048824638,0.00048824638
SMIM10L2A,-0.00048599788,0.00048599788
IL1RL1,-0.00048315103,0.00048315103
LRRC1,-0.00048231691,0.00048231691
ANKRD30A,-0.00048101135,0.00048101135
IGHV3-30,-0.0004793431,0.0004793431
IGHV3-20,-0.00047849087,0.00047849087
CD177,-0.00047678637,0.00047678637
TRAV25,0.0004766232,0.0004766232
RBMS2,-0.00047644184,0.00047644184
CRNDE,-0.00047627866,0.00047627866
GAS1,0.00047622426,0.00047622426
COX7A1,0.00047609734,0.00047609734
CTH,0.0004756259,0.0004756259
PLXNB2,-0.00047417523,0.00047417523
SLIT3,-0.00047325046,0.00047325046
SMARCA1,-0.00047203555,0.00047203555
CXCL2,-0.0004714553,0.0004714553
FOXA1,-0.0004714009,0.0004714009
NEO1,-0.00047000468,0.00047000468
BOC,-0.00046987773,0.00046987773
ABLIM3,-0.00046904362,0.00046904362
ZCCHC24,0.00046873538,0.00046873538
ZNF80,-0.00046581597,0.00046581597
EHD2,-0.00046563466,0.00046563466
GSN,-0.00046501812,0.00046501812
RARRES2,-0.0004636219,0.0004636219
LAMA5,-0.0004635675,0.0004635675
GLYATL2,0.00046353124,0.00046353124
BICDL2,-0.00046215314,0.00046215314
IGLV3-25,0.00046215314,0.00046215314
LAMA3,0.00046104702,0.00046104702
MIR34AHG,-0.00045995906,0.00045995906
GSTA4,-0.00045687647,0.00045687647
MPEG1,-0.00045620554,0.00045620554
FGD4,0.00045323174,0.00045323174
MMP12,-0.00045290534,0.00045290534
CACNA1I,-0.00044980462,0.00044980462
TTC28,-0.00044926064,0.00044926064
TTC23,0.0004487348,0.0004487348
PRAM1,0.0004484084,0.0004484084
DCN,0.00044817268,0.00044817268
FRMPD3,0.00044810012,0.00044810012
FAM3D,0.0004475924,0.0004475924
DCBLD2,0.00044733856,0.00044733856
A4GALT,-0.00044606926,0.00044606926
CHST15,-0.00044556154,0.00044556154
SPR,0.0004446549,0.0004446549
ERBB2,-0.00044436476,0.00044436476
WASF1,0.00044434663,0.00044434663
STAC2,0.0004440565,0.0004440565
FLRT2,-0.00044351252,0.00044351252
POLR3G,-0.0004407926,0.0004407926
GRPR,0.0004364407,0.0004364407
CSRP2,0.00043607803,0.00043607803
PGGHG,-0.00043596924,0.00043596924
RAI14,-0.00043421035,0.00043421035
DEPTOR,-0.000434029,0.000434029
HDAC11-AS1,-0.0004329229,0.0004329229
UCHL1,-0.00043223385,0.00043223385
TMPRSS13,-0.00043161734,0.00043161734
HCK,-0.0004307651,0.0004307651
PLA2G2A,-0.0004279001,0.0004279001
SOD3,-0.000425706,0.000425706
COL11A1,0.00042523455,0.00042523455
ENPEP,-0.0004244911,0.0004244911
COPZ2,-0.0004212272,0.0004212272
LAMB1,-0.00042066508,0.00042066508
KRT5,-0.00041999415,0.00041999415
FMO2,-0.00041939577,0.00041939577
RBP7,-0.00041821713,0.00041821713
LHFPL2,-0.0004162225,0.0004162225
FGD1,-0.00041607744,0.00041607744
OSMR,-0.0004151708,0.0004151708
KLK1,-0.0004147356,0.0004147356
HOXA9,0.00041248713,0.00041248713
THBS1,-0.0004123058,0.0004123058
RANBP17,-0.0004120882,0.0004120882
GNG12,-0.00041139915,0.00041139915
SIGLEC1,-0.00041040184,0.00041040184
SCGB3A1,0.00041029305,0.00041029305
BCL11A,-0.0004101117,0.0004101117
ART3,-0.000409876,0.000409876
ENPP5,-0.00040896935,0.00040896935
TIMP2,-0.0004088424,0.0004088424
HIGD1B,0.0004086067,0.0004086067
ITGA11,0.00040847977,0.00040847977
CDO1,0.000406739,0.000406739
TEAD1,-0.00040661206,0.00040661206
EBI3,0.0004055785,0.0004055785
MITF,-0.00040548784,0.00040548784
PLSCR2,0.00040347507,0.00040347507
DMXL2,-0.00040338442,0.00040338442
GABRP,0.00040294923,0.00040294923
TUBB3,-0.0004021151,0.0004021151
LRP3,-0.00040135352,0.00040135352
GTF2IRD1,0.00040019304,0.00040019304
CDC42BPA,-0.00040012048,0.00040012048
YAP1,-0.00039821654,0.00039821654
HOMER3,-0.00039732803,0.00039732803
TRIM45,-0.00039729176,0.00039729176
LTBP1,0.00039716484,0.00039716484
SCGB2A2,-0.00039647578,0.00039647578
SLC4A11,-0.0003960406,0.0003960406
PLBD1,-0.00039506142,0.00039506142
IFIT2,-0.00039419104,0.00039419104
LIMCH1,-0.00039410038,0.00039410038
MAP9,-0.00039324813,0.00039324813
PDE2A,-0.00039283108,0.00039283108
EPN3,0.00039235962,0.00039235962
SULT1A2,-0.00039123537,0.00039123537
AIF1L,-0.0003911991,0.0003911991
C1orf21,0.00038820718,0.00038820718
LAMP5,0.0003878989,0.0003878989
IQSEC2,-0.00038775385,0.00038775385
ASAP2,-0.00038746372,0.00038746372
ENTPD2,-0.00038597683,0.00038597683
PCSK1,0.00038548725,0.00038548725
RSPO3,-0.00038478005,0.00038478005
EPCAM,0.00038472566,0.00038472566
IQANK1,-0.00038427234,0.00038427234
TNFRSF11B,-0.0003832569,0.0003832569
IL34,-0.00038285798,0.00038285798
FAM13A-AS1,0.0003823684,0.0003823684
SLC2A10,-0.00038149802,0.00038149802
SYNE4,0.00038093588,0.00038093588
PPIC,-0.00038070016,0.00038070016
CAV2,0.00038004736,0.00038004736
LINC01133,-0.00037903193,0.00037903193
ZMYND19,-0.0003764752,0.0003764752
CAPN3,0.00037594934,0.00037594934
RTN1,-0.00037585868,0.00037585868
NKX3-1,0.00037578616,0.00037578616
TRBV4-1,-0.00037564107,0.00037564107
GLT8D2,0.00037281236,0.00037281236
CDC42EP4,0.00037255848,0.00037255848
SIX5,0.0003707996,0.0003707996
KANK1,-0.0003705095,0.0003705095
PNMA3,-0.00036958468,0.00036958468
OVGP1,0.00036887752,0.00036887752
UBE2E2,-0.00036746316,0.00036746316
HTR3A,0.00036735434,0.00036735434
ABCG2,-0.00036708236,0.00036708236
JAM2,-0.00036535974,0.00036535974
DENND5B,-0.000364308,0.000364308
SAMD4A,0.00036389095,0.00036389095
LUM,-0.0003634195,0.0003634195
FGR,-0.00036084463,0.00036084463
CMBL,-0.00036064518,0.00036064518
CIART,0.00035930335,0.00035930335
CD4,0.00035910387,0.00035910387
ARHGAP24,-0.00035836044,0.00035836044
CDK20,0.00035808844,0.00035808844
IGF2BP3,-0.00035781643,0.00035781643
FRMD6,-0.00035654716,0.00035654716
RFLNA,0.00035643834,0.00035643834
IGLV3-9,-0.00035629328,0.00035629328
ROBO4,-0.0003562389,0.0003562389
GYG2,0.0003555317,0.0003555317
CCDC80,-0.00035462505,0.00035462505
APOL4,-0.0003535915,0.0003535915
SH3PXD2B,-0.00035181447,0.00035181447
GSTO2,-0.00035174194,0.00035174194
ADGRL4,-0.00035148807,0.00035148807
TFAP2B,-0.0003508897,0.0003508897
RGS4,-0.0003496929,0.0003496929
FAT1,0.00034951157,0.00034951157
PPP1R14A,0.00034934838,0.00034934838
CDC42EP2,0.00034898572,0.00034898572
ELOVL2,-0.00034887693,0.00034887693
EDNRA,-0.00034867745,0.00034867745
RAPGEF5,0.0003475895,0.0003475895
PPFIA3,0.00034711804,0.00034711804
TNFSF13,-0.00034700925,0.00034700925
IGLC7,0.00034699112,0.00034699112
CNN1,0.0003463202,0.0003463202
ROR1,0.00034573994,0.00034573994
SOAT2,-0.00034563115,0.00034563115
ANG,0.00034554047,0.00034554047
SUGCT,0.00034437998,0.00034437998
RALGPS2,-0.00034378158,0.00034378158
AMY2B,-0.00034292933,0.00034292933
SERPINA11,-0.00034107978,0.00034107978
CNN3,-0.00034040888,0.00034040888
CHRNA10,-0.00033942968,0.00033942968
CADPS2,0.00033857743,0.00033857743
MEF2C,-0.00033810598,0.00033810598
TCEANC,0.00033803345,0.00033803345
NRG2,0.0003369455,0.0003369455
SDS,-0.00033690923,0.00033690923
HOXB-AS3,0.0003368004,0.0003368004
KCTD1,0.00033665536,0.00033665536
S100A13,0.00033654657,0.00033654657
IL17A,-0.00033652844,0.00033652844
TIE1,-0.00033632896,0.00033632896
TGFB1I1,-0.00033563992,0.00033563992
B4GALNT4,0.00033549484,0.00033549484
IGKV2D-30,0.0003325029,0.0003325029
THBS4,-0.00033165066,0.00033165066
IGHV1OR16-4,0.0003314512,0.0003314512
CAPS,0.00033070776,0.00033070776
MARVELD1,-0.0003302363,0.0003302363
TUSC3,-0.00032903953,0.00032903953
SEC24B-AS1,-0.00032874942,0.00032874942
PNMA6A,0.00032813288,0.00032813288
GRB14,-0.00032806036,0.00032806036
CHI3L2,-0.00032789717,0.00032789717
TSPAN8,0.0003274801,0.0003274801
LINC02432,-0.00032744385,0.00032744385
EMP1,0.0003264284,0.0003264284
MXRA5,-0.00032501403,0.00032501403
RASGRF1,-0.00032439752,0.00032439752
ESAM,-0.00032369033,0.00032369033
BHLHE22,0.00032347275,0.00032347275
EPPK1,-0.0003226205,0.0003226205
LRRC26,0.00032258424,0.00032258424
DDIT4L,0.00032249355,0.00032249355
GPR84,-0.00032087974,0.00032087974
MMRN1,0.0003200819,0.0003200819
TRBV5-7,0.00031977362,0.00031977362
GALNT8,0.00031957417,0.00031957417
ALDH3B2,-0.0003194291,0.0003194291
EDN1,-0.0003190302,0.0003190302
MKRN3,0.00031854058,0.00031854058
SAP30L-AS1,-0.00031850432,0.00031850432
CFI,0.00031770646,0.00031770646
PCDH17,-0.0003168905,0.0003168905
ATP6V1C2,-0.0003152948,0.0003152948
ADH1B,0.00031495027,0.00031495027
SYBU,-0.000314914,0.000314914
TPM1-AS,-0.00031422495,0.00031422495
IGHV7-4-1,-0.0003136447,0.0003136447
PXDC1,-0.00031248422,0.00031248422
MYL9,-0.00031041706,0.00031041706
MFAP4,-0.0003094016,0.0003094016
ZNF503,-0.00030909336,0.00030909336
RNF150,0.0003089664,0.0003089664
IQCA1,-0.00030885762,0.00030885762
GGT6,-0.00030882136,0.00030882136
KCTD14,-0.00030864004,0.00030864004
LINC01242,0.0003077334,0.0003077334
ZFHX4,-0.00030693554,0.00030693554
CREB3L1,-0.00030572063,0.00030572063
CLIP2,-0.0003046508,0.0003046508
RRAGD,-0.0003041612,0.0003041612
PLAU,-0.0003040524,0.0003040524
PTPRB,-0.00030396174,0.00030396174
HSPA4L,-0.00030365348,0.00030365348
CERKL,-0.0003036172,0.0003036172
