gene,drift_velocity,abs_drift
RPS26,-0.19829085,0.19829085
MT-ATP8,0.18340792,0.18340792
MT-ND3,0.13655134,0.13655134
MT-ND4,0.12801142,0.12801142
DUSP2,-0.099753365,0.099753365
CD69,-0.096421875,0.096421875
MT-CO3,0.095009804,0.095009804
NKG7,-0.09487128,0.09487128
MT-ND5,0.09123818,0.09123818
IL32,-0.090695076,0.090695076
MT-CYB,0.08983679,0.08983679
ISG20,-0.08930102,0.08930102
MT-ND4L,0.0890856,0.0890856
IFITM1,-0.0849124,0.0849124
MT-ATP6,0.0808062,0.0808062
CD74,-0.07930573,0.07930573
CST7,-0.07884515,0.07884515
ZFP36,-0.07281751,0.07281751
MT-CO1,0.06852816,0.06852816
MT-CO2,0.06513807,0.06513807
TXNIP,0.06285791,0.06285791
MT-ND6,0.06266407,0.06266407
ISG15,-0.058405064,0.058405064
GZMA,-0.058150753,0.058150753
IL7R,0.057367552,0.057367552
JUN,0.056955297,0.056955297
PFN1,-0.056283914,0.056283914
MT2A,-0.055289105,0.055289105
RPS10,0.05246841,0.05246841
GZMK,-0.05132252,0.05132252
ACTB,-0.047077492,0.047077492
ZFP36L1,0.046175823,0.046175823
CXCL13,0.044762783,0.044762783
GIMAP7,-0.044417214,0.044417214
GZMM,-0.04350739,0.04350739
SAT1,-0.043309692,0.043309692
GIMAP4,-0.042427663,0.042427663
BTG2,-0.04207229,0.04207229
RGS1,-0.04190456,0.04190456
DNAJB1,-0.040254,0.040254
MALAT1,0.04004145,0.04004145
CD8A,-0.03933871,0.03933871
UCP2,-0.03873238,0.03873238
ALOX5AP,-0.03569299,0.03569299
ANXA1,-0.035144065,0.035144065
VIM,0.03504309,0.03504309
MX1,-0.03446936,0.03446936
TAGAP,-0.03444813,0.03444813
CTSW,-0.034100424,0.034100424
GZMH,-0.033990964,0.033990964
COX5A,-0.032740902,0.032740902
GZMB,-0.03264364,0.03264364
CD27,-0.032520074,0.032520074
CTSD,0.032399245,0.032399245
CYTOR,-0.03204161,0.03204161
TNFRSF18,0.03137793,0.03137793
PRF1,-0.030571204,0.030571204
KLF6,-0.030175216,0.030175216
NR3C1,0.03001157,0.03001157
IRF1,-0.029856615,0.029856615
CD7,-0.029571569,0.029571569
GSTP1,-0.02879124,0.02879124
GAPDH,-0.028271308,0.028271308
MCL1,-0.027840108,0.027840108
IFITM3,0.027820457,0.027820457
FOSB,0.02710996,0.02710996
SLC2A3,-0.026999075,0.026999075
GNLY,0.026929906,0.026929906
SH2D2A,-0.026773652,0.026773652
ENO1,-0.026697453,0.026697453
FCMR,-0.026648616,0.026648616
LAG3,-0.026541848,0.026541848
TUBA1B,0.026226014,0.026226014
CTSC,-0.026180664,0.026180664
APOBEC3G,-0.026085604,0.026085604
RPS13,-0.025576957,0.025576957
CD8B,-0.024843356,0.024843356
TRBC1,-0.024522498,0.024522498
LTB,-0.024344685,0.024344685
ID2,0.023879351,0.023879351
MUCL1,0.023487918,0.023487918
LGALS1,0.023486603,0.023486603
MIR4435-2HG,-0.023235792,0.023235792
GBP5,-0.023203522,0.023203522
NFKBIA,-0.023153078,0.023153078
TRIM22,-0.02305848,0.02305848
TMSB10,-0.022703506,0.022703506
HERPUD1,-0.022453595,0.022453595
IGKC,0.022083106,0.022083106
GBP2,-0.02203207,0.02203207
AHNAK,0.021767149,0.021767149
OASL,-0.021728847,0.021728847
KLF2,-0.021684982,0.021684982
OAS1,-0.02161732,0.02161732
RPL41,-0.021599304,0.021599304
RBPJ,0.021361211,0.021361211
HLA-DRB5,-0.021268716,0.021268716
LYAR,-0.021191927,0.021191927
PGAM1,-0.021120474,0.021120474
TNFRSF4,0.020974444,0.020974444
IFI35,-0.020888671,0.020888671
C12orf75,-0.020479921,0.020479921
KRT19,0.020448625,0.020448625
MYH9,-0.020268716,0.020268716
STAT1,-0.020206964,0.020206964
EPSTI1,-0.019701548,0.019701548
RPL11,-0.019540882,0.019540882
GBP1,-0.019407006,0.019407006
NEAT1,-0.019293373,0.019293373
TRAC,-0.01919841,0.01919841
JUNB,-0.01911298,0.01911298
SELL,-0.018940972,0.018940972
SOCS3,-0.018885605,0.018885605
IFI6,-0.01875615,0.01875615
KLRD1,-0.018752359,0.018752359
CD38,-0.018292101,0.018292101
CREM,-0.018274609,0.018274609
ADGRE5,-0.017993191,0.017993191
FKBP5,0.01768261,0.01768261
MX2,-0.017297516,0.017297516
ZFP36L2,0.016438901,0.016438901
TIGIT,-0.016325533,0.016325533
BST2,-0.01601809,0.01601809
FAM118A,-0.016013853,0.016013853
KRT8,0.015881522,0.015881522
ITGB1,0.015875096,0.015875096
TNFAIP3,-0.01575984,0.01575984
HLA-DQA2,-0.015691658,0.015691658
COL1A1,0.015535945,0.015535945
PLSCR1,-0.015287626,0.015287626
APOD,0.015157141,0.015157141
COL1A2,0.014979193,0.014979193
PIM1,-0.014762793,0.014762793
KLRG1,-0.014442653,0.014442653
TENT5C,-0.013945695,0.013945695
CARD16,-0.013741273,0.013741273
IER2,0.013640211,0.013640211
IFIT3,-0.01354136,0.01354136
LYST,-0.013400779,0.013400779
LINC00861,-0.013360139,0.013360139
SYTL3,-0.0131843,0.0131843
NR4A2,-0.013126918,0.013126918
CD4,0.0131020155,0.0131020155
KRT86,0.012840746,0.012840746
PLEK,-0.012575272,0.012575272
XCL1,0.012543757,0.012543757
GYG1,-0.012356052,0.012356052
KRT18,0.012353123,0.012353123
RIPOR2,-0.012174027,0.012174027
REL,-0.011979831,0.011979831
CD63,0.011800242,0.011800242
IFNG,-0.011673023,0.011673023
HMGN2,0.0115772635,0.0115772635
RILPL2,-0.011572708,0.011572708
TRBV7-9,-0.0115252435,0.0115252435
IKZF3,-0.011488321,0.011488321
IL6ST,0.011485549,0.011485549
TNFRSF1B,-0.011398821,0.011398821
NFKBIZ,-0.011259227,0.011259227
SPARC,0.011125525,0.011125525
PDE4B,-0.0111189475,0.0111189475
IFIT1,-0.011048577,0.011048577
FTL,0.011042938,0.011042938
CAPG,0.01101203,0.01101203
CITED2,0.010944806,0.010944806
TUBB4B,0.010914351,0.010914351
SAMD9L,-0.010861564,0.010861564
SCGB2A2,0.010846863,0.010846863
RPS8,-0.010771841,0.010771841
SAMD3,-0.010727148,0.010727148
SAMD9,-0.010592332,0.010592332
XAF1,-0.010591599,0.010591599
PPM1K,-0.010574573,0.010574573
COTL1,0.010441317,0.010441317
ARID5B,-0.010433592,0.010433592
ZBP1,-0.010407948,0.010407948
CALR,-0.010323082,0.010323082
DUSP1,-0.010297876,0.010297876
PTPRCAP,0.010210391,0.010210391
PLEC,0.010206043,0.010206043
PPP1R15A,-0.0101794265,0.0101794265
MAP3K8,-0.010162734,0.010162734
CCNH,-0.009972902,0.009972902
PIK3R1,-0.009972536,0.009972536
SAMSN1,0.009894218,0.009894218
CMC1,-0.009658848,0.009658848
TIMP1,0.009484961,0.009484961
FABP5,-0.009480802,0.009480802
FN1,0.0094593335,0.0094593335
CMPK2,-0.009417728,0.009417728
MAL,0.009382941,0.009382941
XIST,0.009370517,0.009370517
PKM,-0.009360515,0.009360515
AZGP1,0.009331843,0.009331843
GPR183,-0.009241945,0.009241945
TSC22D3,0.009229959,0.009229959
BTG1,0.009190193,0.009190193
ZNF331,-0.0091467425,0.0091467425
CLIC3,-0.009050871,0.009050871
NBEAL1,0.008968555,0.008968555
FBLN7,0.008932812,0.008932812
CD55,-0.008923813,0.008923813
GPR174,-0.008908108,0.008908108
PASK,-0.008907679,0.008907679
TRBV5-6,-0.008871442,0.008871442
SOX4,0.008654324,0.008654324
LINC02446,-0.008641989,0.008641989
CXCR6,-0.008625511,0.008625511
CST3,0.008603196,0.008603196
EIF2AK2,-0.008564522,0.008564522
SESN1,0.008554933,0.008554933
TUBA1A,0.008429276,0.008429276
LDLRAD4,0.00841612,0.00841612
AOAH,-0.008376347,0.008376347
CKLF,-0.008374149,0.008374149
HELZ2,-0.0083375145,0.0083375145
BIRC3,0.008320424,0.008320424
MT1E,-0.008274758,0.008274758
OAS3,-0.008227929,0.008227929
RSAD2,-0.008188953,0.008188953
CD59,0.00817441,0.00817441
CD40LG,0.008035884,0.008035884
TNFSF10,-0.008032984,0.008032984
NKTR,0.007972744,0.007972744
S100A4,0.007956314,0.007956314
PPP1R14B,0.007895635,0.007895635
TSHZ2,0.007856884,0.007856884
IGHV3-23,0.007740417,0.007740417
CTSL,0.0076451194,0.0076451194
LGALS3,0.007617866,0.007617866
TRAV38-2DV8,-0.007605043,0.007605043
FOS,0.0075647295,0.0075647295
IGFBP4,0.0075601256,0.0075601256
FASLG,-0.0074475147,0.0074475147
TYROBP,0.0074031227,0.0074031227
SLA,-0.0073199943,0.0073199943
PTGER4,-0.0072677815,0.0072677815
CORO1B,0.0071073375,0.0071073375
ICOS,-0.007049183,0.007049183
CD9,0.0070436406,0.0070436406
EEF1G,0.0070419204,0.0070419204
IGFL2,0.0070182355,0.0070182355
COL6A3,0.0069656563,0.0069656563
S100A6,-0.0069309175,0.0069309175
FGFBP2,-0.0067981402,0.0067981402
DUSP4,-0.006785669,0.006785669
GADD45B,0.006769804,0.006769804
ADIRF,0.006599739,0.006599739
RGS16,0.0065869815,0.0065869815
TRPS1,0.0065745576,0.0065745576
SPON2,-0.006569843,0.006569843
ZNF831,-0.0065533407,0.0065533407
HERC5,-0.0064566093,0.0064566093
PTTG1,-0.0064347405,0.0064347405
SRGAP3,0.0063987426,0.0063987426
PECAM1,-0.006279807,0.006279807
RHOB,0.0062387926,0.0062387926
GPR171,-0.0062339823,0.0062339823
RPS19,-0.0062332177,0.0062332177
GLUL,0.0062202523,0.0062202523
RPL34,0.006200979,0.006200979
MATK,-0.006164153,0.006164153
IFITM2,-0.0061631417,0.0061631417
PRDM1,-0.006145868,0.006145868
ITGA1,0.0060650962,0.0060650962
AREG,0.0060441825,0.0060441825
CRTAM,-0.0059941523,0.0059941523
SLAMF7,-0.005964191,0.005964191
SNX9,0.005951178,0.005951178
PDE4DIP,0.0059464793,0.0059464793
NCF1,0.005945508,0.005945508
PIP,0.005906484,0.005906484
ANKRD28,0.005897405,0.005897405
PIM3,-0.005861057,0.005861057
NELL2,0.005828738,0.005828738
GPR65,-0.005817,0.005817
HAVCR2,-0.0057388884,0.0057388884
CCDC50,0.0057186913,0.0057186913
TPT1,-0.0056919795,0.0056919795
TNFSF13B,0.005690674,0.005690674
NUPR1,0.005678823,0.005678823
DCN,0.0056461548,0.0056461548
RORA,0.0056383503,0.0056383503
GNPTAB,0.0056005996,0.0056005996
IRF4,-0.0055722953,0.0055722953
PLAC8,-0.0054872874,0.0054872874
RGS2,-0.0054782564,0.0054782564
MAF,0.005467728,0.005467728
ITGB2-AS1,-0.0054139383,0.0054139383
FCGR3A,-0.0053898552,0.0053898552
NUCB2,-0.005379884,0.005379884
APOE,0.005363032,0.005363032
SLC40A1,0.005320886,0.005320886
AIF1,-0.005271478,0.005271478
TNFRSF9,-0.005255135,0.005255135
CDKN1A,0.0052045793,0.0052045793
GLRX,-0.005185306,0.005185306
IFIT2,-0.005180703,0.005180703
IL2RB,0.005160809,0.005160809
AKAP9,0.005121625,0.005121625
SPP1,0.005116003,0.005116003
FCER1G,0.005097367,0.005097367
PGM2L1,0.005094738,0.005094738
FOXP3,-0.005011339,0.005011339
CCR7,-0.0050072535,0.0050072535
IGFBP5,0.0049479296,0.0049479296
LYZ,0.0049436446,0.0049436446
PHLDA1,-0.004870423,0.004870423
PTGER2,-0.004857537,0.004857537
TRAV8-4,-0.004857298,0.004857298
RNF19A,-0.0048493976,0.0048493976
CCR5,-0.004842804,0.004842804
CHI3L2,-0.0048283087,0.0048283087
TNIP3,-0.004791149,0.004791149
POLR2J3,0.004782994,0.004782994
HSPA5,-0.0047824522,0.0047824522
UTRN,-0.00477546,0.00477546
RGCC,0.004716342,0.004716342
SYNE1,-0.0047085932,0.0047085932
STMN1,0.0046989247,0.0046989247
CLU,0.0046811174,0.0046811174
PTPN13,0.0046729464,0.0046729464
EOMES,-0.004666336,0.004666336
PDE7A,0.0046602995,0.0046602995
LUM,0.004629845,0.004629845
IGLV3-21,0.0046225972,0.0046225972
SORL1,0.004608342,0.004608342
ZNF683,-0.0045984583,0.0045984583
TPM1,0.0045747175,0.0045747175
TRG-AS1,-0.0045600156,0.0045600156
IGLV1-51,0.004544008,0.004544008
IFNG-AS1,-0.0045346743,0.0045346743
BATF,-0.004484851,0.004484851
ITGAE,0.0044823503,0.0044823503
DDX60,-0.0044674412,0.0044674412
ZBTB20,0.004431699,0.004431699
DNPH1,-0.004397612,0.004397612
PTMS,0.0043938216,0.0043938216
F2R,-0.0043924837,0.0043924837
NFKBID,-0.0043780846,0.0043780846
ANKRD49,0.004332068,0.004332068
FDCSP,-0.0043032547,0.0043032547
TRDV1,-0.0041516023,0.0041516023
MKI67,0.0041382713,0.0041382713
ENTPD1,-0.0041265474,0.0041265474
MBP,-0.004121164,0.004121164
UBXN11,0.004109377,0.004109377
TRGV10,-0.004077457,0.004077457
CPM,0.0040753707,0.0040753707
POSTN,0.004012343,0.004012343
IGLV1-40,0.0040031206,0.0040031206
SPINK2,0.003970468,0.003970468
CXCL14,0.0039702766,0.0039702766
IGFBP7,0.0039688274,0.0039688274
DDIT4,0.0039347727,0.0039347727
LINC02256,0.003928752,0.003928752
TYMP,-0.0039264904,0.0039264904
BCL2,0.0039100363,0.0039100363
NR4A3,-0.003907966,0.003907966
ITGA4,-0.003828182,0.003828182
IGLC2,0.0038085107,0.0038085107
UBE2C,0.0038030471,0.0038030471
GABPB1-AS1,0.0037908782,0.0037908782
TFF3,0.0037824842,0.0037824842
PMAIP1,-0.0037753962,0.0037753962
TNFSF9,-0.0037588945,0.0037588945
PAG1,0.0037186602,0.0037186602
KLRC1,0.0036663597,0.0036663597
RRM2,0.0036359294,0.0036359294
RPS6,-0.0036229163,0.0036229163
KRT7,0.0036002186,0.0036002186
TOP2A,0.0035905344,0.0035905344
TRBV7-2,0.003530804,0.003530804
LINC02273,-0.0035162617,0.0035162617
IFI44,-0.0034844368,0.0034844368
CX3CR1,-0.0034631412,0.0034631412
DHRS2,0.0034232729,0.0034232729
CALD1,0.003400767,0.003400767
SPOCK2,-0.0033985765,0.0033985765
LMNA,0.0033688624,0.0033688624
GADD45G,0.0033659474,0.0033659474
LHFPL6,0.0032781041,0.0032781041
RPL39L,-0.0032542914,0.0032542914
CTHRC1,0.0032535428,0.0032535428
C1QB,0.0032400836,0.0032400836
ZEB2,-0.003232852,0.003232852
TRGV9,-0.0032250795,0.0032250795
PARP14,-0.0031979696,0.0031979696
CENPF,0.0031711624,0.0031711624
CISH,-0.0031334925,0.0031334925
ANK3,0.003126516,0.003126516
KLRB1,0.003122646,0.003122646
S1PR1,-0.0031212918,0.0031212918
CD24,0.003099709,0.003099709
TRAV14DV4,-0.003093561,0.003093561
CHN1,0.0030776008,0.0030776008
CPA5,-0.003071867,0.003071867
CCR6,0.0030519404,0.0030519404
PDE7B,0.0030507462,0.0030507462
INPP4B,0.0030395165,0.0030395165
PGGHG,0.003034977,0.003034977
EBI3,0.0030346906,0.0030346906
S100A14,0.0030275865,0.0030275865
MAP1LC3A,-0.003015752,0.003015752
TMIGD2,0.0030114355,0.0030114355
APOC1,0.0029853452,0.0029853452
TRDV2,-0.002978082,0.002978082
BHLHE40-AS1,0.0029758362,0.0029758362
AEBP1,0.0029604973,0.0029604973
BGN,0.002928163,0.002928163
S1PR5,-0.0029247226,0.0029247226
NCR3,-0.0029028377,0.0029028377
EGR2,-0.0029007667,0.0029007667
CD70,-0.002898553,0.002898553
CKS2,-0.0028892667,0.0028892667
INPP5F,0.0028755364,0.0028755364
COL6A2,0.0028734023,0.0028734023
CXCL9,0.002863941,0.002863941
CEBPD,-0.00286316,0.00286316
HTRA1,0.002860166,0.002860166
TOB1,0.0028538106,0.0028538106
CTLA4,-0.0028525759,0.0028525759
SERPING1,0.0028493346,0.0028493346
MYO7A,0.0028478692,0.0028478692
FTH1,0.0028456235,0.0028456235
CD83,0.0028189917,0.0028189917
S100A13,0.0028040193,0.0028040193
S100A8,0.0027896522,0.0027896522
PILRB,-0.0027849376,0.0027849376
TRAV20,-0.0027700767,0.0027700767
TRGV3,-0.0027697897,0.0027697897
ETV7,-0.002767735,0.002767735
C1QA,0.0027614755,0.0027614755
COL6A1,0.002752667,0.002752667
TAGLN,0.0027494812,0.0027494812
RAB13,0.0027420432,0.0027420432
TRGV4,-0.002730909,0.002730909
GSN,0.002710362,0.002710362
MDK,0.0026753203,0.0026753203
JUND,0.0026645686,0.0026645686
EPHX1,0.0026517943,0.0026517943
MYADM,-0.0026350378,0.0026350378
ANKRD30A,0.0026320592,0.0026320592
ACP5,-0.0026295108,0.0026295108
LINC01871,0.0026262775,0.0026262775
IGKV4-1,0.0026123081,0.0026123081
SLF1,-0.0026055868,0.0026055868
SPRY1,0.002599327,0.002599327
SYNE2,-0.0025993113,0.0025993113
RTKN2,-0.0025919843,0.0025919843
GSTM5,0.0025831917,0.0025831917
IL10,-0.0025611632,0.0025611632
TTC14,0.0025529442,0.0025529442
MYC,-0.002544072,0.002544072
CCL20,0.0025404568,0.0025404568
SFRP2,0.002536602,0.002536602
HBB,-0.0025345632,0.0025345632
BIRC5,0.0025193042,0.0025193042
TSPAN13,0.0025143344,0.0025143344
MMP11,0.0025100817,0.0025100817
KRT81,0.0025065297,0.0025065297
C1orf162,0.0025057173,0.0025057173
IL2RA,-0.0024961287,0.0024961287
CLDND1,0.002480774,0.002480774
SELENOP,0.0024694332,0.0024694332
KRT15,0.002441973,0.002441973
MS4A1,0.0024261563,0.0024261563
IL2,0.0024229388,0.0024229388
COL12A1,0.0024126335,0.0024126335
MS4A6A,0.002410722,0.002410722
TBX3,0.0024067243,0.0024067243
NUSAP1,0.0024044146,0.0024044146
CUL9,0.002400098,0.002400098
TRBV5-1,0.0023766519,0.0023766519
SMIM22,0.0023682099,0.0023682099
ENC1,-0.002359768,0.002359768
MYL9,0.002350689,0.002350689
HSPA1A,0.002344031,0.002344031
IL4I1,0.0023304923,0.0023304923
STAT2,-0.002319884,0.002319884
FCRL6,-0.0023159178,0.0023159178
AGR2,0.0023152647,0.0023152647
DDX17,0.0023152328,0.0023152328
NABP1,0.0023036213,0.0023036213
PDE4D,0.0023036054,0.0023036054
IGFBP2,0.0023001968,0.0023001968
TBC1D4,0.0022964855,0.0022964855
LINC01943,-0.0022908947,0.0022908947
GIMAP1,0.002253782,0.002253782
SESN3,0.002237934,0.002237934
CCND1,0.0022105055,0.0022105055
EFHD1,0.002187282,0.002187282
DTHD1,-0.0021556169,0.0021556169
CTSK,0.0021481467,0.0021481467
ASPM,0.0021133916,0.0021133916
SPARCL1,0.0021132962,0.0021132962
RBKS,-0.002111114,0.002111114
LMO4,0.002104265,0.002104265
RERE,-0.002092064,0.002092064
ZBED2,0.0020917451,0.0020917451
PALLD,0.0020889898,0.0020889898
TRBV6-5,-0.00208144,0.00208144
FGR,-0.0020743199,0.0020743199
DHCR24,0.0020675506,0.0020675506
LST1,0.0020663398,0.0020663398
CXCR4,-0.0020611635,0.0020611635
TIMP3,0.0020480384,0.0020480384
IGLC3,0.0020358535,0.0020358535
IGLV3-19,0.002023525,0.002023525
CAVIN3,0.002023334,0.002023334
CRIP2,0.0020158638,0.0020158638
FXYD7,0.002011579,0.002011579
JAML,0.0020088076,0.0020088076
TYMS,0.0020064344,0.0020064344
GALNT2,0.0019883718,0.0019883718
ANKRD36C,0.0019851385,0.0019851385
FXYD2,-0.0019828128,0.0019828128
EHBP1L1,0.001981395,0.001981395
KLRC3,0.0019809175,0.0019809175
ANKRD13D,0.0019690508,0.0019690508
LINC02099,0.0019670918,0.0019670918
PTGDR,0.001963062,0.001963062
DDX60L,-0.0019408901,0.0019408901
MAGEH1,0.0019389468,0.0019389468
LAYN,0.0019379591,0.0019379591
TFF1,0.0019360479,0.0019360479
CAVIN1,0.001929868,0.001929868
SYNGR2,0.0019158192,0.0019158192
LRRN3,0.0019133184,0.0019133184
GNG4,0.0018927235,0.0018927235
MMP2,0.0018921818,0.0018921818
CCDC88A,0.0018864635,0.0018864635
VCAM1,-0.0018848231,0.0018848231
TRAV17,0.0018840266,0.0018840266
TOX,-0.0018703444,0.0018703444
EMP2,0.0018680826,0.0018680826
SLPI,0.0018650403,0.0018650403
CD84,0.0018586372,0.0018586372
TRAV13-1,-0.0018541934,0.0018541934
CDK1,0.001853142,0.001853142
JCHAIN,0.0018475192,0.0018475192
THY1,0.0018410846,0.0018410846
SNCG,0.0018239935,0.0018239935
NR4A1,-0.0018181478,0.0018181478
AHI1,0.0018179886,0.0018179886
COL5A2,0.0018132898,0.0018132898
DSP,0.0018109166,0.0018109166
MGST1,0.0018077149,0.0018077149
TCF4,0.0017971866,0.0017971866
ATF3,-0.0017963424,0.0017963424
CRABP2,0.0017874542,0.0017874542
S100A9,0.0017840138,0.0017840138
PLXDC1,0.0017821186,0.0017821186
MLLT3,0.0017772128,0.0017772128
IVNS1ABP,0.0017721156,0.0017721156
CXCL10,0.0017605199,0.0017605199
CCL22,0.0017601536,0.0017601536
TRAV35,-0.0017558052,0.0017558052
CCR4,-0.0017448625,0.0017448625
SOD2,0.0017413744,0.0017413744
BCAM,0.0017379338,0.0017379338
ERN1,0.0017250958,0.0017250958
CXXC5,0.0017192661,0.0017192661
RDH10,0.0017184061,0.0017184061
CD200,0.0017133727,0.0017133727
PDE3B,0.0017067465,0.0017067465
SCGB3A1,0.0017015062,0.0017015062
IGHV3-30,0.0016900698,0.0016900698
KLRC2,0.0016899584,0.0016899584
SERPINE2,0.0016881266,0.0016881266
TBC1D8,0.0016613832,0.0016613832
CNN3,0.0016567482,0.0016567482
NECTIN2,0.0016496284,0.0016496284
IGHV3-11,0.0016445314,0.0016445314
FAM3C,0.0016403741,0.0016403741
C1S,0.001624223,0.001624223
IGFBP3,0.0016226142,0.0016226142
SMC4,0.0016075622,0.0016075622
CCR2,0.0015994706,0.0015994706
S100A7,-0.0015968266,0.0015968266
IGLV2-14,0.0015886873,0.0015886873
TXK,0.0015784454,0.0015784454
TCF7,0.0015689204,0.0015689204
RARRES2,0.0015677736,0.0015677736
ADAM12,0.0015483731,0.0015483731
SH2D1B,0.0015454424,0.0015454424
COL5A1,0.0015327478,0.0015327478
CAMK4,0.0015259943,0.0015259943
GK,0.0015170266,0.0015170266
ARAP2,-0.0015114996,0.0015114996
SDC2,0.0015099546,0.0015099546
TRAV1-2,-0.0014999198,0.0014999198
IFI44L,-0.0014975227,0.0014975227
NNMT,0.0014910639,0.0014910639
IGHV3-21,0.0014886905,0.0014886905
FXYD3,0.0014884198,0.0014884198
CCDC80,0.001486811,0.001486811
TRAV29DV5,0.0014843581,0.0014843581
ITM2A,0.0014707237,0.0014707237
ADGRG1,0.0014687803,0.0014687803
IKZF2,-0.0014683822,0.0014683822
CRNDE,0.0014663273,0.0014663273
GPR155,-0.0014581564,0.0014581564
PYCR1,0.0014545885,0.0014545885
BASP1,0.0014512594,0.0014512594
HSPB8,0.0014416866,0.0014416866
AGR3,0.001434519,0.001434519
IGHV1-18,0.0014308076,0.0014308076
TRBV4-1,-0.0014204864,0.0014204864
PFN2,0.0014175556,0.0014175556
PLPP1,0.0014160264,0.0014160264
CDC20,0.0014124586,0.0014124586
IGLV2-23,0.0014065971,0.0014065971
C1orf21,-0.0014012929,0.0014012929
S100A16,0.0013959728,0.0013959728
ATM,0.001393042,0.001393042
ATP2B4,0.0013906688,0.0013906688
CLDN3,0.0013898087,0.0013898087
RORC,0.0013896972,0.0013896972
EPCAM,0.0013881203,0.0013881203
TNFSF11,0.0013878177,0.0013878177
ATP2B1,-0.0013802041,0.0013802041
EGR3,-0.0013746611,0.0013746611
ICA1,0.0013745019,0.0013745019
OGT,0.0013739761,0.0013739761
C3,0.0013645786,0.0013645786
MARCKS,0.0013643396,0.0013643396
COL2A1,0.001356503,0.001356503
C1QC,0.0013501955,0.0013501955
CA2,0.0013490168,0.0013490168
MMP9,0.0013457515,0.0013457515
ZBTB6,0.0013430597,0.0013430597
TRBV6-2,-0.0013425977,0.0013425977
CD160,-0.0013374371,0.0013374371
LINC00996,0.0013354939,0.0013354939
PBX1,0.0013308427,0.0013308427
MGP,-0.0013296481,0.0013296481
CFH,0.001328597,0.001328597
MIR3142HG,0.0013251724,0.0013251724
BCAT1,0.0013169217,0.0013169217
FABP7,-0.0013165233,0.0013165233
HSPA6,-0.0013067117,0.0013067117
FAM174B,0.0013061861,0.0013061861
GSTM3,0.0013049437,0.0013049437
ADGRG3,0.0013037173,0.0013037173
F11R,0.0013036216,0.0013036216
TRGV7,-0.0013010891,0.0013010891
ENAH,0.0012997511,0.0012997511
TNS3,0.0012979672,0.0012979672
PTK2,0.0012942558,0.0012942558
FHL2,0.0012931727,0.0012931727
PARP8,-0.0012775791,0.0012775791
UQCC3,0.0012766075,0.0012766075
NFIA,0.001259214,0.001259214
CCR8,0.0012502146,0.0012502146
ABLIM1,0.001248558,0.001248558
TRAV1-1,-0.0012422347,0.0012422347
TMEM176B,0.0012345413,0.0012345413
STC2,0.0012335856,0.0012335856
CD248,-0.0012325344,0.0012325344
PMCH,0.0012237739,0.0012237739
TRAV26-1,-0.0012237421,0.0012237421
KLRF1,-0.0012225474,0.0012225474
HMOX1,-0.001220875,0.001220875
SLC7A5,-0.0012204131,0.0012204131
CCNB1,0.0012178009,0.0012178009
TPM2,0.0012089289,0.0012089289
PBXIP1,0.0012063964,0.0012063964
ASS1,0.0012053769,0.0012053769
GPR25,0.0011941955,0.0011941955
TRGC1,-0.0011937176,0.0011937176
PLK1,0.0011906434,0.0011906434
HILPDA,0.0011863268,0.0011863268
SCGB1D2,0.0011826634,0.0011826634
MAP9,0.0011796849,0.0011796849
TIMP2,0.0011767859,0.0011767859
TSC22D1,0.0011711315,0.0011711315
IGLV1-47,0.0011707491,0.0011707491
TRGV8,-0.0011689494,0.0011689494
CYB5D2,-0.0011680732,0.0011680732
TRGC2,-0.0011657478,0.0011657478
MXRA5,0.0011619887,0.0011619887
XCL2,0.0011581342,0.0011581342
TNRC6A,0.0011474463,0.0011474463
FCRL3,-0.0011428909,0.0011428909
AKR1C3,-0.0011381762,0.0011381762
ADTRP,0.0011374753,0.0011374753
CLIC4,0.0011349269,0.0011349269
SULF1,0.0011343852,0.0011343852
GJA1,0.0011293361,0.0011293361
FILIP1L,0.0011267876,0.0011267876
LTA,-0.0011249557,0.0011249557
KIT,0.0011210853,0.0011210853
WLS,0.0011169281,0.0011169281
TRGV5,-0.0011079923,0.0011079923
VCAN,0.001098993,0.001098993
PTGDS,0.0010934818,0.0010934818
TRBV12-4,-0.0010927491,0.0010927491
F5,-0.0010765024,0.0010765024
TIMD4,-0.0010755946,0.0010755946
ADAM28,0.0010752123,0.0010752123
LEF1,-0.0010729665,0.0010729665
FAM13A,0.0010726796,0.0010726796
DERL3,0.0010719311,0.0010719311
G0S2,0.0010691915,0.0010691915
RAB31,0.0010668979,0.0010668979
CD177,0.0010667545,0.0010667545
TFAP2A,0.0010595071,0.0010595071
BEX3,0.0010548562,0.0010548562
GEM,-0.0010501574,0.0010501574
IGLL5,0.0010481505,0.0010481505
MXRA8,0.0010475132,0.0010475132
SLFN12L,-0.0010419065,0.0010419065
TRAV39,-0.0010390395,0.0010390395
TRBV7-6,0.0010390236,0.0010390236
RBP1,0.001037813,0.001037813
ITPRIPL2,0.0010362362,0.0010362362
NXPH4,0.0010357583,0.0010357583
IGF1R,0.001035599,0.001035599
RNPC3,0.0010325726,0.0010325726
PKIB,0.0010269182,0.0010269182
RNASE1,0.0010246404,0.0010246404
IGLV3-9,0.0010246246,0.0010246246
THBS1,0.0010187312,0.0010187312
MARCKSL1,0.0010180144,0.0010180144
