gene,drift_velocity,abs_drift,is_death_gene,is_birth_gene
LAMA4,4.9539074e-05,4.9539074e-05,False,False
EYA2,4.952094e-05,4.952094e-05,False,False
FERMT1,-4.9484675e-05,4.9484675e-05,False,False
TOX3,-4.941214e-05,4.941214e-05,False,False
WIF1,4.9194547e-05,4.9194547e-05,False,False
ATOH8,4.9158283e-05,4.9158283e-05,False,False
CD93,4.9158283e-05,4.9158283e-05,False,False
RAI14,-4.8995087e-05,4.8995087e-05,False,False
CLGN,4.897695e-05,4.897695e-05,False,False
OR51E2,-4.897695e-05,4.897695e-05,False,False
AQP7,4.895882e-05,4.895882e-05,False,False
SERPINE1,-4.8813756e-05,4.8813756e-05,False,False
SCN4A,-4.8795624e-05,4.8795624e-05,False,False
ITGB1BP2,4.865056e-05,4.865056e-05,False,False
IQUB,-4.865056e-05,4.865056e-05,False,False
TDRD5,4.8632428e-05,4.8632428e-05,False,False
CLCA2,-4.8559898e-05,4.8559898e-05,True,False
CA1,-4.84511e-05,4.84511e-05,False,False
NR2F1,4.83967e-05,4.83967e-05,False,False
EXOC3L4,4.8360434e-05,4.8360434e-05,False,False
L3MBTL4-AS1,-4.814284e-05,4.814284e-05,False,False
AQP9,4.807031e-05,4.807031e-05,False,False
PDIA2,4.801591e-05,4.801591e-05,False,False
LINC01948,4.7925245e-05,4.7925245e-05,False,False
SCARA5,4.7888978e-05,4.7888978e-05,False,False
TRAPPC3L,4.770765e-05,4.770765e-05,False,False
KHDRBS3,4.7562586e-05,4.7562586e-05,False,False
EPB41L4A-DT,4.7544454e-05,4.7544454e-05,False,False
CSRNP3,-4.7471924e-05,4.7471924e-05,False,False
WNK4,-4.7054866e-05,4.7054866e-05,False,False
ZNF70,4.7000467e-05,4.7000467e-05,False,False
TPST1,-4.6982335e-05,4.6982335e-05,False,False
GNAT3,4.6873538e-05,4.6873538e-05,False,False
LINC01087,4.6547146e-05,4.6547146e-05,False,False
ATP6V0D2,4.6529014e-05,4.6529014e-05,False,False
LINC01055,4.651088e-05,4.651088e-05,False,False
DAGLA,-4.6420217e-05,4.6420217e-05,False,False
BRINP3,4.625702e-05,4.625702e-05,False,False
HOXD8,4.6238885e-05,4.6238885e-05,False,False
SHROOM2,4.6184487e-05,4.6184487e-05,False,False
NUDT10,-4.6166355e-05,4.6166355e-05,False,False
C6,4.6093824e-05,4.6093824e-05,False,False
LINC01023,4.607569e-05,4.607569e-05,False,False
PCDHGA3,4.600316e-05,4.600316e-05,False,False
ADAMTS2,4.5858094e-05,4.5858094e-05,False,False
LINC01506,4.5803696e-05,4.5803696e-05,False,False
CDH4,4.5549838e-05,4.5549838e-05,False,False
IGHV3OR16-12,4.549544e-05,4.549544e-05,False,False
ZNF423,4.545917e-05,4.545917e-05,False,False
NXPH3,-4.544104e-05,4.544104e-05,False,False
COX6A2,4.5295976e-05,4.5295976e-05,False,False
SLC6A1,4.513278e-05,4.513278e-05,False,False
PHACTR1,4.5023982e-05,4.5023982e-05,False,False
IL1RL1,-4.471572e-05,4.471572e-05,False,False
TTC28,-4.469759e-05,4.469759e-05,False,False
NPY,-4.469759e-05,4.469759e-05,False,False
LGALS2,-4.4226133e-05,4.4226133e-05,False,False
GAREM1,-4.4026674e-05,4.4026674e-05,False,False
TRPM6,4.3990407e-05,4.3990407e-05,False,False
CHRD,4.3917877e-05,4.3917877e-05,False,False
BMPR1B,4.3845343e-05,4.3845343e-05,False,False
VEGFD,-4.375468e-05,4.375468e-05,False,False
AMOTL1,-4.3645883e-05,4.3645883e-05,False,False
NPFFR1,4.3627748e-05,4.3627748e-05,False,False
OR2B11,4.3555217e-05,4.3555217e-05,False,False
PTK6,4.342829e-05,4.342829e-05,False,False
PRKG1,-4.339202e-05,4.339202e-05,False,False
ARHGEF17,-4.3265092e-05,4.3265092e-05,False,False
IGHV1OR15-3,4.3246957e-05,4.3246957e-05,False,False
IL6,-4.3174427e-05,4.3174427e-05,True,False
MAPK8IP2,-4.2340314e-05,4.2340314e-05,False,False
DGKI,-4.2340314e-05,4.2340314e-05,False,False
HCRT,4.214085e-05,4.214085e-05,False,False
DNAAF3,-4.1868858e-05,4.1868858e-05,False,False
HOXC12,4.183259e-05,4.183259e-05,False,False
LINC00582,4.107101e-05,4.107101e-05,False,False
CYB5R2,4.094408e-05,4.094408e-05,False,False
RIIAD1,4.081715e-05,4.081715e-05,False,False
DAPK1,4.0672086e-05,4.0672086e-05,False,False
SLC10A5,4.025503e-05,4.025503e-05,False,False
NPIPB9,4.025503e-05,4.025503e-05,False,False
PABPC5,-3.9983035e-05,3.9983035e-05,False,False
RAET1E,3.9837974e-05,3.9837974e-05,False,False
MSH4,3.9656643e-05,3.9656643e-05,False,False
ACTN2,3.9584113e-05,3.9584113e-05,False,False
CHST3,3.9366518e-05,3.9366518e-05,False,False
COLCA1,-3.931212e-05,3.931212e-05,False,False
TBX5-AS1,3.925772e-05,3.925772e-05,False,False
HOXB-AS3,3.9221453e-05,3.9221453e-05,False,False
DHRS9,-3.920332e-05,3.920332e-05,False,False
MMP16,3.9040126e-05,3.9040126e-05,False,False
BRINP2,3.8931328e-05,3.8931328e-05,False,False
RNASEH2B-AS1,-3.8786264e-05,3.8786264e-05,False,False
RHPN2,3.8768132e-05,3.8768132e-05,False,False
TPPP3,3.845987e-05,3.845987e-05,False,False
DYDC2,3.844174e-05,3.844174e-05,False,False
MT3,3.844174e-05,3.844174e-05,False,False
CLEC4C,-3.8351074e-05,3.8351074e-05,False,False
MMRN2,-3.806095e-05,3.806095e-05,False,False
ORM2,-3.7897753e-05,3.7897753e-05,False,False
IGLON5,3.787962e-05,3.787962e-05,False,False
SPTLC3,3.757136e-05,3.757136e-05,False,False
ITGA8,-3.7408165e-05,3.7408165e-05,False,False
CKMT2,-3.7154306e-05,3.7154306e-05,False,False
SAMD14,3.7027374e-05,3.7027374e-05,False,False
TNMD,3.6972975e-05,3.6972975e-05,False,False
ICAM5,3.6954843e-05,3.6954843e-05,False,False
ALB,3.6954843e-05,3.6954843e-05,False,False
OBP2A,3.6882313e-05,3.6882313e-05,False,False
LINC02043,-3.6846046e-05,3.6846046e-05,False,False
RASGRP4,3.680978e-05,3.680978e-05,False,False
GRHL3,-3.6574053e-05,3.6574053e-05,False,False
COL25A1,3.6356458e-05,3.6356458e-05,False,False
RNF112,-3.6283927e-05,3.6283927e-05,False,False
HPN-AS1,-3.624766e-05,3.624766e-05,False,False
NAV3,3.622953e-05,3.622953e-05,False,False
SLC8A1-AS1,-3.617513e-05,3.617513e-05,False,False
NT5C1A,-3.6066333e-05,3.6066333e-05,False,False
ANKRD18B,3.568554e-05,3.568554e-05,False,False
ABCA6,3.5667406e-05,3.5667406e-05,False,False
RGMB-AS1,3.537728e-05,3.537728e-05,False,False
NTRK3,-3.5322882e-05,3.5322882e-05,False,False
MIR3945HG,3.5159686e-05,3.5159686e-05,False,False
LINC01133,3.5087156e-05,3.5087156e-05,False,False
RAB7B,3.506902e-05,3.506902e-05,False,False
CYP24A1,3.494209e-05,3.494209e-05,False,False
HOXD-AS2,3.486956e-05,3.486956e-05,False,False
EFNB2,3.4833294e-05,3.4833294e-05,False,False
DAZL,3.4760764e-05,3.4760764e-05,False,False
SEC24B-AS1,3.45613e-05,3.45613e-05,False,False
PDGFRL,3.4506902e-05,3.4506902e-05,False,False
CBLN4,-3.4452503e-05,3.4452503e-05,False,False
GALNT13,3.4361838e-05,3.4361838e-05,False,False
PPP2R3A,3.4361838e-05,3.4361838e-05,False,False
SOX2,3.4289307e-05,3.4289307e-05,False,False
EPHX1,-3.425304e-05,3.425304e-05,True,False
PAQR6,3.412611e-05,3.412611e-05,False,False
PKD2L1,3.387225e-05,3.387225e-05,False,False
ECM1,-3.3854118e-05,3.3854118e-05,False,False
APCDD1L,3.3854118e-05,3.3854118e-05,False,False
SV2B,3.3709053e-05,3.3709053e-05,False,False
C2orf73,-3.3563992e-05,3.3563992e-05,False,False
PDZK1,3.3509594e-05,3.3509594e-05,False,False
CDH2,-3.349146e-05,3.349146e-05,False,False
IGSF9B,3.3455195e-05,3.3455195e-05,False,False
CNR1,3.292934e-05,3.292934e-05,False,False
TRABD2B,-3.2820542e-05,3.2820542e-05,False,False
SYNDIG1,-3.2512282e-05,3.2512282e-05,False,False
TREML1,-3.2167758e-05,3.2167758e-05,False,False
ACOT6,3.213149e-05,3.213149e-05,False,False
LMOD1,3.2004562e-05,3.2004562e-05,False,False
TUSC1,-3.160564e-05,3.160564e-05,False,False
IGF2BP1,3.155124e-05,3.155124e-05,False,False
MEIS3,3.1442443e-05,3.1442443e-05,False,False
ZIC1,3.1424308e-05,3.1424308e-05,False,False
KL,-3.1406176e-05,3.1406176e-05,False,False
AOC3,3.131551e-05,3.131551e-05,False,False
RGPD5,-3.1007254e-05,3.1007254e-05,False,False
IGHV3-35,-3.086219e-05,3.086219e-05,False,False
ZNF716,3.073526e-05,3.073526e-05,False,False
SEMA6B,3.073526e-05,3.073526e-05,False,False
TNFAIP8L3,3.0698993e-05,3.0698993e-05,False,False
CKMT1B,3.0662726e-05,3.0662726e-05,False,False
GDNF,3.0336336e-05,3.0336336e-05,False,False
MOB3B,3.0028077e-05,3.0028077e-05,False,False
LINC00472,-3.0009944e-05,3.0009944e-05,False,False
SLC13A5,2.961102e-05,2.961102e-05,False,False
SALL1,2.9447823e-05,2.9447823e-05,False,False
SLC16A1-AS1,2.930276e-05,2.930276e-05,False,False
ADH1B,-2.9030767e-05,2.9030767e-05,False,False
GJB5,2.8722508e-05,2.8722508e-05,False,False
KRT7-AS,-2.805159e-05,2.805159e-05,False,False
SLC12A1,-2.7997192e-05,2.7997192e-05,False,False
ID4,2.7870261e-05,2.7870261e-05,False,False
C1orf220,2.785213e-05,2.785213e-05,False,False
TTLL9,2.7652666e-05,2.7652666e-05,False,False
GLIS1,-2.7634534e-05,2.7634534e-05,False,False
MAP3K15,2.7398806e-05,2.7398806e-05,False,False
ADAM11,-2.7380675e-05,2.7380675e-05,False,False
PNMA8A,-2.7126813e-05,2.7126813e-05,False,False
LINC01709,2.6637224e-05,2.6637224e-05,False,False
ADCY5,-2.6510295e-05,2.6510295e-05,False,False
KCNK7,2.6220168e-05,2.6220168e-05,False,False
IRF6,-2.6129504e-05,2.6129504e-05,False,False
CYP1A1,2.6038839e-05,2.6038839e-05,False,False
HRC,2.5930041e-05,2.5930041e-05,False,False
IGF2BP3,-2.591191e-05,2.591191e-05,False,False
ESRP2,2.5784979e-05,2.5784979e-05,False,False
ENHO,-2.5766845e-05,2.5766845e-05,False,False
RNF217,2.5404188e-05,2.5404188e-05,False,False
ADORA1,2.4987132e-05,2.4987132e-05,False,False
BMPER,2.4805802e-05,2.4805802e-05,False,False
TMIGD3,-2.4443145e-05,2.4443145e-05,False,False
PCDHGA2,2.4171151e-05,2.4171151e-05,False,False
SLC25A41,2.4134884e-05,2.4134884e-05,False,False
ROR1,-2.409862e-05,2.409862e-05,False,False
CSDC2,-2.4080486e-05,2.4080486e-05,False,False
MARVELD1,-2.404422e-05,2.404422e-05,False,False
DTNA,2.3971688e-05,2.3971688e-05,False,False
SLC12A5,-2.384476e-05,2.384476e-05,False,False
TAL1,-2.379036e-05,2.379036e-05,False,False
RASSF9,-2.3681563e-05,2.3681563e-05,False,False
GAS1RR,2.34821e-05,2.34821e-05,False,False
SRRM3,2.3337037e-05,2.3337037e-05,False,False
GPR4,2.3282639e-05,2.3282639e-05,False,False
PTPRD-AS1,2.315571e-05,2.315571e-05,False,False
CD1E,-2.2811184e-05,2.2811184e-05,False,False
DUSP9,2.279305e-05,2.279305e-05,False,False
HOXA7,2.2738652e-05,2.2738652e-05,False,False
C5orf46,-2.2684253e-05,2.2684253e-05,False,False
ADAMTS18,-2.2557324e-05,2.2557324e-05,False,False
SLC22A3,2.21584e-05,2.21584e-05,False,False
FRMD3,2.2104e-05,2.2104e-05,False,False
HSPB2,-2.1922671e-05,2.1922671e-05,False,False
CNN1,-2.1686945e-05,2.1686945e-05,False,False
CARD14,2.1578147e-05,2.1578147e-05,False,False
MS4A14,2.1560014e-05,2.1560014e-05,False,False
TRBV20OR9-2,2.1487482e-05,2.1487482e-05,False,False
NTS,-2.1215488e-05,2.1215488e-05,False,False
GRM8,2.108856e-05,2.108856e-05,False,False
ANKRD24,2.0925363e-05,2.0925363e-05,False,False
NYNRIN,-2.0889096e-05,2.0889096e-05,False,False
CBLC,-2.085283e-05,2.085283e-05,False,False
PNMA6A,2.065337e-05,2.065337e-05,False,False
HNMT,2.0580837e-05,2.0580837e-05,False,False
PALMD,2.0526439e-05,2.0526439e-05,False,False
CLEC4D,-2.047204e-05,2.047204e-05,False,False
FAM149A,-2.0381376e-05,2.0381376e-05,False,False
ADGRA2,-2.0272579e-05,2.0272579e-05,False,False
M1AP,-2.009125e-05,2.009125e-05,False,False
TLN2,2.003685e-05,2.003685e-05,False,False
SH3PXD2B,1.983739e-05,1.983739e-05,False,False
ALX4,1.9819256e-05,1.9819256e-05,False,False
BEND4,1.9746723e-05,1.9746723e-05,False,False
LYNX1,-1.9619794e-05,1.9619794e-05,False,False
GLT8D2,-1.960166e-05,1.960166e-05,False,False
CHMP1B-AS1,1.9565396e-05,1.9565396e-05,False,False
PXDC1,1.94022e-05,1.94022e-05,False,False
MAPK10,1.93478e-05,1.93478e-05,False,False
MT1A,1.9311534e-05,1.9311534e-05,False,False
RSPO3,-1.922087e-05,1.922087e-05,False,False
PHKG1,-1.9184605e-05,1.9184605e-05,False,False
RBP7,1.8731282e-05,1.8731282e-05,False,False
LINC00393,-1.8731282e-05,1.8731282e-05,False,False
LINC01235,1.8423023e-05,1.8423023e-05,False,False
AFDN-DT,1.840489e-05,1.840489e-05,False,False
SMCO3,-1.827796e-05,1.827796e-05,False,False
GABRP,-1.8169163e-05,1.8169163e-05,False,False
POLR3G,1.79697e-05,1.79697e-05,False,False
LGALSL,-1.7951568e-05,1.7951568e-05,False,False
SMIM18,-1.7933435e-05,1.7933435e-05,False,False
TBL1XR1-AS1,-1.7788372e-05,1.7788372e-05,False,False
INHBA,1.7407581e-05,1.7407581e-05,False,False
ST6GAL2,1.7244385e-05,1.7244385e-05,False,False
HEYL,1.709932e-05,1.709932e-05,False,False
CPB2-AS1,-1.7081189e-05,1.7081189e-05,False,False
PLA1A,-1.6392138e-05,1.6392138e-05,False,False
MEG3,-1.6319607e-05,1.6319607e-05,False,False
DLK1,-1.6265209e-05,1.6265209e-05,False,False
SLC13A2,-1.6228942e-05,1.6228942e-05,False,False
LCN10,1.6192676e-05,1.6192676e-05,False,False
LINC02367,-1.5975082e-05,1.5975082e-05,False,False
PLEKHD1,1.5956948e-05,1.5956948e-05,False,False
MSH5-SAPCD1,-1.5830019e-05,1.5830019e-05,False,False
AMTN,1.5739353e-05,1.5739353e-05,False,False
ZMYND15,1.5503627e-05,1.5503627e-05,False,False
MTCL1,1.5267899e-05,1.5267899e-05,False,False
FGB,1.51047025e-05,1.51047025e-05,False,False
AGTR1,-1.5050304e-05,1.5050304e-05,False,False
SLC4A11,1.5032171e-05,1.5032171e-05,False,False
CERKL,1.4995905e-05,1.4995905e-05,False,False
RAB40A,1.49777725e-05,1.49777725e-05,False,False
GFRA2,1.48508425e-05,1.48508425e-05,False,False
IL22RA2,-1.4705779e-05,1.4705779e-05,False,False
CCDC85A,-1.4687646e-05,1.4687646e-05,False,False
LINC01638,-1.4633248e-05,1.4633248e-05,False,False
NUTM2A,-1.4596982e-05,1.4596982e-05,False,False
BOC,-1.4451918e-05,1.4451918e-05,False,False
COL4A3,1.44337855e-05,1.44337855e-05,False,False
EGR4,1.4288722e-05,1.4288722e-05,False,False
DNM1,1.4179925e-05,1.4179925e-05,False,False
PRICKLE2,1.4125526e-05,1.4125526e-05,False,False
IGHV1-14,1.4089261e-05,1.4089261e-05,False,False
PCSK2,-1.3762869e-05,1.3762869e-05,False,False
FAP,1.3672204e-05,1.3672204e-05,False,False
SIGLEC1,-1.34727425e-05,1.34727425e-05,False,False
PLXNB3,-1.3418344e-05,1.3418344e-05,False,False
KAZN,-1.3309546e-05,1.3309546e-05,False,False
IGHV7-27,-1.327328e-05,1.327328e-05,False,False
IL37,-1.3200749e-05,1.3200749e-05,False,False
UPK3A,-1.3110084e-05,1.3110084e-05,False,False
SPATA12,-1.3001287e-05,1.3001287e-05,False,False
RFPL3S,1.2983154e-05,1.2983154e-05,False,False
NANOG,1.2910622e-05,1.2910622e-05,False,False
INSR,-1.2892489e-05,1.2892489e-05,False,False
HAND2,1.2801825e-05,1.2801825e-05,False,False
LMF1-AS1,1.2475432e-05,1.2475432e-05,False,False
GPR158,-1.2076509e-05,1.2076509e-05,False,False
COPZ2,1.2058376e-05,1.2058376e-05,False,False
SULT1A2,1.1586921e-05,1.1586921e-05,False,False
CD1D,1.1278662e-05,1.1278662e-05,False,False
XDH,1.120613e-05,1.120613e-05,False,False
SOST,1.1042934e-05,1.1042934e-05,False,False
SASH1,-1.0843472e-05,1.0843472e-05,False,False
SPAG17,-1.064401e-05,1.064401e-05,False,False
UNC13A,-1.0390149e-05,1.0390149e-05,False,False
KCNJ5,-1.0372017e-05,1.0372017e-05,False,False
MYOCD,-1.0335751e-05,1.0335751e-05,False,False
NRG3,-1.0299485e-05,1.0299485e-05,False,False
ANXA8L1,-1.0154422e-05,1.0154422e-05,False,False
SELP,1.0118156e-05,1.0118156e-05,False,False
LAMP5,9.82803e-06,9.82803e-06,False,False
MS4A4A,-9.7554985e-06,9.7554985e-06,False,False
HOXB9,-9.719232e-06,9.719232e-06,False,False
CST6,9.646701e-06,9.646701e-06,False,False
CCBE1,-9.574169e-06,9.574169e-06,False,False
IBA57-DT,-9.537904e-06,9.537904e-06,False,False
HAS2,9.537904e-06,9.537904e-06,False,False
SLC47A1,-8.993917e-06,8.993917e-06,False,False
LAMA5-AS1,8.939518e-06,8.939518e-06,False,False
ERICH5,8.885119e-06,8.885119e-06,False,False
DGKB,-8.866987e-06,8.866987e-06,False,False
PAX5,8.087271e-06,8.087271e-06,False,False
HLX-AS1,-7.942209e-06,7.942209e-06,False,False
FAM177B,7.905943e-06,7.905943e-06,False,False
MTUS2,7.869677e-06,7.869677e-06,False,False
ADGRF4,7.779013e-06,7.779013e-06,False,False
TMEM26,7.5070193e-06,7.5070193e-06,False,False
TTC39A-AS1,-7.4163545e-06,7.4163545e-06,False,False
SLC6A12,-7.343823e-06,7.343823e-06,False,False
LINC01117,-7.235026e-06,7.235026e-06,False,False
DDO,7.0536967e-06,7.0536967e-06,False,False
SYT7,-6.8179693e-06,6.8179693e-06,False,False
GALNT16,6.7635706e-06,6.7635706e-06,False,False
CR2,-6.491577e-06,6.491577e-06,False,False
DNM3OS,-6.328381e-06,6.328381e-06,False,False
TNNT2,5.8569253e-06,5.8569253e-06,False,False
PYY,5.802527e-06,5.802527e-06,False,False
ZNF860,-5.6937297e-06,5.6937297e-06,False,False
MS4A15,-5.6574636e-06,5.6574636e-06,False,False
CFAP99,5.421736e-06,5.421736e-06,False,False
A2M,-5.403603e-06,5.403603e-06,False,False
FBLIM1,-5.3492045e-06,5.3492045e-06,False,False
RAD21-AS1,-5.312939e-06,5.312939e-06,False,False
CCDC170,5.1134766e-06,5.1134766e-06,False,False
SLC6A14,-4.8777492e-06,4.8777492e-06,False,False
THBD,4.732686e-06,4.732686e-06,False,False
HORMAD1,-4.69642e-06,4.69642e-06,False,False
PTN,4.623889e-06,4.623889e-06,False,False
FMN2,-4.56949e-06,4.56949e-06,False,False
TMPRSS9,-4.4788253e-06,4.4788253e-06,False,False
B4GALNT1,4.2793636e-06,4.2793636e-06,False,False
APOC4-APOC2,-4.170566e-06,4.170566e-06,False,False
FAM13C,-4.079902e-06,4.079902e-06,False,False
SERPINB3,-3.989237e-06,3.989237e-06,False,False
BVES,3.7172438e-06,3.7172438e-06,False,False
PCP2,3.699111e-06,3.699111e-06,False,False
DCX,3.5721805e-06,3.5721805e-06,False,False
CLIC2,3.4815162e-06,3.4815162e-06,False,False
FILIP1,-3.4815162e-06,3.4815162e-06,False,False
KAZALD1,-3.4452503e-06,3.4452503e-06,False,False
CTXN2,-3.3727188e-06,3.3727188e-06,False,False
CDR1,-3.354586e-06,3.354586e-06,False,False
CCDC160,3.1913899e-06,3.1913899e-06,False,False
SLC30A2,3.118858e-06,3.118858e-06,False,False
CALML3,2.7562003e-06,2.7562003e-06,False,False
GSTA4,-2.3210107e-06,2.3210107e-06,False,False
PLAC8L1,-2.284745e-06,2.284745e-06,False,False
NNMT,-2.0490172e-06,2.0490172e-06,False,False
TMEM253,2.0127516e-06,2.0127516e-06,False,False
UGT1A6,1.8314225e-06,1.8314225e-06,False,False
RAC3,-1.6500936e-06,1.6500936e-06,False,False
GPR84,1.4324988e-06,1.4324988e-06,False,False
ADIPOQ,-1.3781001e-06,1.3781001e-06,False,False
SOWAHA,1.3418344e-06,1.3418344e-06,False,False
LURAP1,-1.3055685e-06,1.3055685e-06,False,False
PCDHGA6,9.066448e-07,9.066448e-07,False,False
PPP1R14D,-6.3465137e-07,6.3465137e-07,False,False
ERAS,5.9838555e-07,5.9838555e-07,False,False
CITED1,4.714553e-07,4.714553e-07,False,False
TMEM121B,-3.6265794e-07,3.6265794e-07,False,False
PGM5-AS1,3.0825925e-07,3.0825925e-07,False,False
KMO,2.5386055e-07,2.5386055e-07,False,False
SLC25A48,2.3572765e-07,2.3572765e-07,False,False
SOX18,7.2531584e-08,7.2531584e-08,False,False
