gene,drift_velocity,abs_drift,is_death_gene,is_birth_gene
ZFP36L2,0.31258157,0.31258157,False,False
LTB,0.3058794,0.3058794,False,False
RPS26,0.2828212,0.2828212,False,False
MT-ND4,0.27365544,0.27365544,False,False
FTL,0.2297503,0.2297503,True,False
S100A4,0.21038516,0.21038516,True,False
ZFP36,0.2001348,0.2001348,False,False
DDIT4,0.19570363,0.19570363,True,False
MT-ND6,-0.18415636,0.18415636,False,False
CXCL13,-0.18325524,0.18325524,False,False
MT-ATP6,0.17933238,0.17933238,False,False
IER2,0.17824852,0.17824852,False,False
COTL1,0.1778057,0.1778057,False,False
DUSP1,0.17508759,0.17508759,False,False
DNAJB1,0.16335794,0.16335794,False,False
IL7R,0.15702747,0.15702747,False,False
DUSP2,0.15636148,0.15636148,False,True
ITM2A,-0.14547384,0.14547384,False,False
S100A6,0.1444776,0.1444776,False,False
BTG2,0.14030288,0.14030288,True,False
RPS13,0.13864379,0.13864379,False,False
FTH1,0.13863918,0.13863918,False,False
RPL34,0.13787627,0.13787627,False,True
IFI6,-0.13692856,0.13692856,False,False
MT-CYB,0.13223566,0.13223566,False,False
MT-ND3,0.12996438,0.12996438,False,False
RPL11,0.12886219,0.12886219,False,False
KLF6,-0.12835999,0.12835999,False,False
XCL1,-0.126751,0.126751,False,False
CALR,-0.12102161,0.12102161,True,False
TRBC1,0.12079255,0.12079255,False,False
RPS8,0.120052114,0.120052114,False,False
ANXA1,-0.11993277,0.11993277,True,False
IL32,0.11622547,0.11622547,False,False
SLC2A3,0.11617317,0.11617317,False,False
SPOCK2,0.11609435,0.11609435,False,False
KLRD1,-0.1130532,0.1130532,False,False
ALOX5AP,-0.111111,0.111111,False,False
XCL2,-0.11050514,0.11050514,False,False
IFITM1,-0.10823091,0.10823091,False,False
CD69,-0.107327335,0.107327335,True,False
MT-CO3,0.10663941,0.10663941,False,False
MT-ND4L,0.104978085,0.104978085,False,False
ID2,-0.10482958,0.10482958,False,False
BST2,-0.101133876,0.101133876,False,False
PKM,-0.099572994,0.099572994,False,False
NEAT1,0.09946412,0.09946412,False,False
ISG15,-0.09920889,0.09920889,False,False
TAGAP,-0.09919454,0.09919454,False,False
IRF1,0.09902955,0.09902955,True,False
MT-ATP8,0.098777644,0.098777644,False,False
TPT1,0.09857751,0.09857751,False,False
RPS6,0.096869744,0.096869744,False,True
NKG7,-0.09154722,0.09154722,False,False
KLF2,0.088679925,0.088679925,False,False
TRAC,0.088580176,0.088580176,False,False
RPS19,0.087212004,0.087212004,False,False
MT-CO2,0.08546704,0.08546704,False,False
BTG1,0.08528236,0.08528236,True,False
VIM,0.08472782,0.08472782,False,False
SOCS3,0.080053814,0.080053814,False,False
SLA,-0.07878206,0.07878206,False,False
TMSB10,0.07771288,0.07771288,False,False
TUBA1B,-0.077671,0.077671,False,False
MX1,-0.07624321,0.07624321,False,False
ACTB,-0.07395857,0.07395857,False,False
PIM1,0.07317856,0.07317856,False,False
TIGIT,-0.07149421,0.07149421,False,False
APOBEC3G,-0.0708309,0.0708309,False,False
SAT1,0.06940722,0.06940722,True,False
MIR155HG,-0.0685368,0.0685368,False,False
NR3C1,-0.06836443,0.06836443,False,False
CTSW,-0.06721331,0.06721331,False,False
CD63,-0.066834,0.066834,False,False
RBPJ,-0.06610873,0.06610873,False,False
CTLA4,-0.06447548,0.06447548,False,False
FKBP5,-0.064371064,0.064371064,False,False
FABP5,-0.06367065,0.06367065,False,False
PGAM1,-0.06134795,0.06134795,False,False
NBEAL1,0.060361214,0.060361214,False,False
RPL41,0.059632055,0.059632055,False,False
MT2A,-0.059341535,0.059341535,False,True
TNFAIP3,0.05820115,0.05820115,False,False
TOX,-0.057776544,0.057776544,False,False
GADD45B,0.057560157,0.057560157,True,False
IFI44L,-0.057525136,0.057525136,False,False
TSC22D3,0.057242557,0.057242557,False,False
PTPRCAP,-0.05662516,0.05662516,False,False
FCMR,0.05565287,0.05565287,False,False
CD40LG,-0.05523404,0.05523404,False,False
PBXIP1,0.05502494,0.05502494,False,False
LYAR,0.054575745,0.054575745,False,True
GIMAP4,0.05456184,0.05456184,False,False
SOCS1,0.054416295,0.054416295,True,False
AQP3,0.05410724,0.05410724,False,False
NCF1,0.05303475,0.05303475,False,False
GBP5,0.052249588,0.052249588,False,False
KRT86,-0.05170084,0.05170084,False,False
TENT5C,0.051611252,0.051611252,False,False
OASL,-0.050485425,0.050485425,False,False
ENO1,-0.048476744,0.048476744,False,False
LINC00861,0.047931,0.047931,False,False
TOB1,0.047447708,0.047447708,True,False
RNF19A,-0.047190625,0.047190625,False,False
LINC01871,-0.04624002,0.04624002,False,False
TNFRSF18,-0.045897678,0.045897678,False,False
STMN1,-0.04580542,0.04580542,False,True
EIF2AK2,-0.045706745,0.045706745,False,False
HSPA5,-0.045146972,0.045146972,True,False
KLRB1,-0.04472664,0.04472664,False,False
TYROBP,-0.04446187,0.04446187,False,False
AHNAK,0.04391433,0.04391433,False,False
PDE4B,0.043831818,0.043831818,False,False
MCL1,0.043666914,0.043666914,True,False
ADGRE5,-0.04329426,0.04329426,False,False
ICOS,-0.04313165,0.04313165,False,False
OAS1,-0.0425795,0.0425795,False,False
MBP,0.042287935,0.042287935,True,False
JUNB,-0.04208769,0.04208769,True,False
GNLY,0.042061165,0.042061165,False,False
HERPUD1,0.041792825,0.041792825,True,False
GIMAP7,0.04134862,0.04134862,False,False
RIPOR2,0.041318823,0.041318823,False,False
CST7,-0.041284725,0.041284725,False,False
CKLF,0.04024329,0.04024329,False,False
SYNE2,0.040201493,0.040201493,False,False
KLRC1,-0.040091265,0.040091265,False,False
PLSCR1,-0.040024642,0.040024642,False,False
CMC1,-0.039392486,0.039392486,False,False
SAMSN1,-0.039206542,0.039206542,False,False
CAMK4,0.03855402,0.03855402,False,False
CD8A,-0.03778427,0.03778427,False,False
HMGN2,-0.03777552,0.03777552,False,True
CLDND1,0.03754532,0.03754532,False,False
CD27,0.037510894,0.037510894,False,False
NFKBIZ,0.037237808,0.037237808,False,False
LYST,-0.037101846,0.037101846,False,False
CRTAM,-0.03700147,0.03700147,False,False
GZMH,-0.036839884,0.036839884,False,False
LINC02273,0.036765113,0.036765113,False,False
IFI35,-0.036545925,0.036545925,False,False
AREG,-0.036373097,0.036373097,False,False
PLEC,0.03614657,0.03614657,False,False
GAPDH,-0.035725646,0.035725646,False,False
SORL1,0.03526878,0.03526878,False,False
IL6ST,-0.0350767,0.0350767,False,False
STAT1,-0.034711633,0.034711633,False,False
ITGAE,-0.034592465,0.034592465,False,False
ITM2C,-0.03411324,0.03411324,False,False
S1PR1,0.03406445,0.03406445,False,False
TIMP1,0.033758868,0.033758868,True,False
EPSTI1,-0.03331325,0.03331325,False,False
RGS1,-0.033206824,0.033206824,False,False
PTGER2,0.033190455,0.033190455,False,False
FASLG,-0.032875303,0.032875303,True,False
FOS,-0.0326852,0.0326852,True,False
GLRX,0.032031655,0.032031655,True,False
IFIT3,-0.031904966,0.031904966,False,False
LGALS3,0.03180331,0.03180331,True,False
MAL,0.03171484,0.03171484,False,False
ZNF331,0.031472355,0.031472355,False,False
TNFRSF9,-0.03108879,0.03108879,False,False
IFIT1,-0.030861815,0.030861815,True,False
RBKS,0.030661292,0.030661292,False,False
LAG3,-0.030653082,0.030653082,False,False
MT-CO1,0.030461986,0.030461986,False,False
DUSP4,-0.030408617,0.030408617,False,False
RSAD2,-0.02964132,0.02964132,False,False
PDE3B,0.02893545,0.02893545,False,False
RILPL2,-0.028898306,0.028898306,False,False
GPR65,0.028388254,0.028388254,False,False
TXNIP,-0.028133059,0.028133059,True,False
CD200,-0.028119387,0.028119387,False,False
TRIM22,-0.027857848,0.027857848,False,False
FAM3C,-0.027807292,0.027807292,False,False
HAVCR2,-0.027754413,0.027754413,False,False
SAMD9L,-0.027697848,0.027697848,False,False
TNFSF10,-0.027335532,0.027335532,True,False
PHLDA1,-0.026879175,0.026879175,False,False
AOAH,-0.026811384,0.026811384,False,False
LINC02446,-0.026529457,0.026529457,False,False
NUCB2,-0.026471527,0.026471527,False,False
PIM3,0.026468439,0.026468439,False,False
FCER1G,-0.026286203,0.026286203,False,False
HSPA1A,-0.02597015,0.02597015,False,False
ISG20,-0.02561054,0.02561054,True,False
PTGER4,-0.02553194,0.02553194,False,False
HMGB2,-0.025429206,0.025429206,True,True
IFI44,-0.025242288,0.025242288,False,False
CD38,-0.025035432,0.025035432,True,False
CAPG,-0.024432585,0.024432585,False,False
IGKC,0.024280105,0.024280105,False,False
BIRC3,0.024187801,0.024187801,True,False
CYTOR,0.024108065,0.024108065,False,False
PAG1,0.023957176,0.023957176,False,False
SESN1,-0.023565598,0.023565598,True,False
DDX60,-0.023484701,0.023484701,False,False
GPR174,-0.023455808,0.023455808,False,False
ANKRD28,-0.023398178,0.023398178,False,False
CCR7,0.023076655,0.023076655,False,False
GBP2,-0.02287389,0.02287389,False,False
XAF1,-0.022789517,0.022789517,False,False
MIAT,0.02278633,0.02278633,False,False
MT1E,-0.022492014,0.022492014,False,False
PTTG1,-0.021895815,0.021895815,False,True
GRK2,0.021888336,0.021888336,False,False
CHMP1B,0.021846639,0.021846639,False,False
LGALS1,-0.021647241,0.021647241,False,False
FOXP3,0.021475956,0.021475956,False,False
SAMD9,-0.021471307,0.021471307,False,False
ITGB2-AS1,0.021414729,0.021414729,False,False
GZMM,-0.02121382,0.02121382,False,False
C12orf75,0.02118866,0.02118866,False,False
OAS3,-0.02088837,0.02088837,False,False
FOSB,0.0208537,0.0208537,False,False
SOD2,0.020615187,0.020615187,True,False
CD55,0.02056799,0.02056799,False,False
UBXN11,0.020461638,0.020461638,False,False
RTKN2,0.020312218,0.020312218,False,False
SNX9,-0.020277891,0.020277891,False,False
ABLIM1,0.019927742,0.019927742,False,False
CTSC,-0.019907739,0.019907739,False,False
HLA-DRB5,0.019372089,0.019372089,False,False
NELL2,0.01920319,0.01920319,False,False
COL1A1,0.019184092,0.019184092,False,False
CMPK2,-0.019037489,0.019037489,False,False
NFKBID,-0.019003212,0.019003212,False,False
ADGRG1,-0.018963996,0.018963996,False,False
TUBB4B,0.018834198,0.018834198,False,False
TNFRSF4,-0.018513365,0.018513365,False,False
PASK,0.018264862,0.018264862,False,False
RORA,0.018223165,0.018223165,False,False
ZBED2,-0.018095737,0.018095737,False,False
CD8B,0.018055025,0.018055025,False,False
CD74,-0.017962493,0.017962493,False,False
RGCC,-0.01787288,0.01787288,False,False
HOPX,-0.017858315,0.017858315,False,False
ACP5,0.017796433,0.017796433,False,False
ERN1,0.017628787,0.017628787,True,False
PPP1R15A,0.017569927,0.017569927,True,False
LMO4,-0.017548958,0.017548958,False,False
RHOB,-0.017526532,0.017526532,True,False
AHI1,-0.017294504,0.017294504,False,False
ATM,0.017148508,0.017148508,False,False
PARP14,-0.016974526,0.016974526,False,False
UCP2,0.016636817,0.016636817,False,False
TMEM63A,0.016532233,0.016532233,False,False
ENTPD1,-0.016504424,0.016504424,False,False
NABP1,0.016431581,0.016431581,True,False
JUN,-0.01627297,0.01627297,True,False
SPATS2L,-0.016242819,0.016242819,False,False
SH2D2A,-0.016132835,0.016132835,False,False
MKI67,-0.016126016,0.016126016,False,True
MATK,0.015993338,0.015993338,False,False
TSPYL2,0.0154758,0.0154758,True,False
NR4A2,0.015367528,0.015367528,False,False
PLPP1,-0.015147617,0.015147617,False,False
SRGAP3,-0.015089797,0.015089797,False,False
PTGDR,-0.014933016,0.014933016,False,False
MYH9,0.014814847,0.014814847,False,False
CD84,-0.014748172,0.014748172,False,False
EGR1,0.014719088,0.014719088,False,False
COL1A2,0.014630654,0.014630654,False,False
CDKN1A,0.014613349,0.014613349,True,True
NFKBIA,-0.01448088,0.01448088,False,False
CD9,-0.01431945,0.01431945,False,False
PTMS,-0.014230698,0.014230698,False,False
MX2,-0.014214706,0.014214706,False,False
MAP3K8,-0.014129907,0.014129907,False,False
IGFL2,-0.014117465,0.014117465,False,False
HSPH1,-0.014028841,0.014028841,False,False
CISH,0.013968608,0.013968608,False,False
RPL39L,0.013745337,0.013745337,False,False
HLA-DQA2,0.013684938,0.013684938,False,False
ASPM,-0.013675284,0.013675284,False,False
TYMP,-0.013516736,0.013516736,False,False
LHFPL6,-0.013314147,0.013314147,False,False
BHLHE40,0.013304891,0.013304891,False,False
GSTP1,-0.0132400645,0.0132400645,False,False
PIK3R1,0.013237022,0.013237022,False,False
CXCR4,0.0130917495,0.0130917495,False,False
GNG4,-0.013088461,0.013088461,False,False
MGP,-0.0130079845,0.0130079845,False,False
IFIT2,-0.012910161,0.012910161,False,False
IFITM3,-0.012814774,0.012814774,True,False
TOP2A,-0.012791497,0.012791497,True,True
ANKRD13D,0.012497496,0.012497496,False,False
TYMS,-0.012484107,0.012484107,False,True
ACTA2,-0.012465606,0.012465606,False,False
F2R,-0.012379054,0.012379054,True,False
LINC01943,0.012276238,0.012276238,False,False
EEF1G,-0.012214549,0.012214549,False,False
DTHD1,-0.0121181505,0.0121181505,False,False
CENPF,-0.012046601,0.012046601,False,True
SPRY1,-0.011924051,0.011924051,False,False
THUMPD3-AS1,0.011890092,0.011890092,False,False
GPR183,-0.0118570095,0.0118570095,False,False
NKTR,0.011700404,0.011700404,False,False
CCDC50,-0.011694924,0.011694924,False,False
RGS2,-0.011691898,0.011691898,False,False
PECAM1,-0.011677117,0.011677117,False,False
KLRF1,-0.011676527,0.011676527,False,False
IKZF3,-0.011434055,0.011434055,False,False
COX5A,-0.011423063,0.011423063,False,True
CHN1,-0.011395843,0.011395843,False,False
PRDM1,-0.0113495225,0.0113495225,False,False
MYADM,-0.011293232,0.011293232,False,False
PDE4D,0.011199751,0.011199751,False,False
ITGA4,-0.011179904,0.011179904,False,False
IGLV3-19,0.011164741,0.011164741,False,False
CITED2,-0.011159692,0.011159692,False,False
TNFRSF1B,-0.011120349,0.011120349,False,False
HBB,0.011112671,0.011112671,False,False
GPR155,0.0109708,0.0109708,False,False
SMC4,-0.010944663,0.010944663,False,True
MARCKSL1,0.010903089,0.010903089,False,False
TNS3,-0.010890809,0.010890809,False,False
CD160,-0.010839313,0.010839313,False,False
ZBP1,-0.010824771,0.010824771,False,False
IFITM2,-0.010788806,0.010788806,False,False
TBC1D4,-0.010751837,0.010751837,False,False
PDE7A,0.010732403,0.010732403,False,False
TMIGD2,-0.010729505,0.010729505,False,False
TRBV5-1,0.010714995,0.010714995,False,False
TRGV10,-0.010645324,0.010645324,False,False
SH2D1B,-0.0106224995,0.0106224995,False,False
TRGV9,-0.010481917,0.010481917,False,False
SYTL3,-0.010477395,0.010477395,False,False
SLFN12L,-0.010450459,0.010450459,False,False
HERC5,-0.010385505,0.010385505,False,False
TNIP3,-0.010383482,0.010383482,False,False
PFN1,-0.010303651,0.010303651,False,False
UBE2C,-0.010287755,0.010287755,False,True
TRAV17,-0.010287628,0.010287628,False,False
ATP2B4,0.010153909,0.010153909,False,False
TRDV1,0.01012238,0.01012238,False,False
FXYD7,0.010068981,0.010068981,False,False
ETV7,-0.010009187,0.010009187,False,False
RERE,0.009979337,0.009979337,False,False
INPP5F,-0.009976964,0.009976964,False,False
KLRC3,-0.009892083,0.009892083,False,False
GIMAP1,0.0098918285,0.0098918285,False,False
IGLV1-51,0.009861948,0.009861948,False,False
CRYBG1,0.009687965,0.009687965,False,False
CTSD,0.009684739,0.009684739,True,False
MT-ND5,-0.00962653,0.00962653,False,False
FCGR3A,-0.009521373,0.009521373,False,False
CCR6,0.009520449,0.009520449,False,False
CORO1B,0.009454936,0.009454936,False,False
CPM,-0.009421009,0.009421009,False,False
ARMH1,-0.009378703,0.009378703,False,False
ADTRP,0.009376793,0.009376793,False,False
IGKV4-1,0.009354477,0.009354477,False,False
SERPINE2,-0.009346784,0.009346784,False,False
BATF,-0.009231656,0.009231656,False,False
CXCR6,-0.009202276,0.009202276,False,False
IL21,-0.009102271,0.009102271,False,False
CKS2,-0.009088167,0.009088167,False,True
ZFP36L1,0.009078196,0.009078196,True,False
SELL,0.009064912,0.009064912,False,False
NUSAP1,-0.009054432,0.009054432,False,True
IL18RAP,-0.0089965565,0.0089965565,False,False
TSHZ2,-0.008953551,0.008953551,False,False
PDE7B,-0.008881094,0.008881094,False,False
CDK1,-0.008826858,0.008826858,False,True
SPON2,-0.008748587,0.008748587,False,False
AKAP9,0.008694782,0.008694782,False,False
CCND2,-0.008660998,0.008660998,True,False
ANK3,0.00860251,0.00860251,False,False
MYO7A,-0.008569826,0.008569826,False,False
ARAP2,-0.008550314,0.008550314,False,False
IGFBP3,0.00846306,0.00846306,False,False
MALAT1,-0.008436495,0.008436495,False,False
CCNB1,-0.0084168045,0.0084168045,False,False
OGT,-0.008381094,0.008381094,False,False
MS4A6A,-0.008376635,0.008376635,False,False
S100A8,0.0083277505,0.0083277505,False,False
TNFSF4,-0.008325888,0.008325888,False,False
KRT8,-0.00830929,0.00830929,False,False
TRGV2,-0.008213481,0.008213481,False,False
ATP2B1,0.0081479065,0.0081479065,False,False
TRAV38-2DV8,-0.0081135165,0.0081135165,False,False
ARID5B,-0.008074063,0.008074063,False,False
KRT81,-0.0080645215,0.0080645215,False,False
PCSK1N,0.008045951,0.008045951,False,False
SPARC,0.007995553,0.007995553,False,False
CRIP2,0.007983416,0.007983416,False,False
PARP8,0.00790497,0.00790497,False,False
TRG-AS1,-0.007874404,0.007874404,False,False
PMAIP1,-0.007861613,0.007861613,True,False
GZMK,-0.007812818,0.007812818,False,False
BIRC5,-0.0077543533,0.0077543533,False,True
MYBL1,0.0077033197,0.0077033197,False,False
NR4A1,0.0076652756,0.0076652756,False,False
ZNF683,-0.007630465,0.007630465,False,False
KRT19,-0.0076025273,0.0076025273,False,False
ZNF831,-0.007576548,0.007576548,False,False
CD4,-0.007562754,0.007562754,False,False
MIR4435-2HG,0.0075490875,0.0075490875,False,False
PLEK,-0.0074918102,0.0074918102,False,False
FCRL6,-0.0074786227,0.0074786227,False,False
CDC20,-0.0074144313,0.0074144313,False,True
TRBV9,-0.0074120746,0.0074120746,False,False
HPGD,0.007321379,0.007321379,False,False
TNFSF14,-0.0071460893,0.0071460893,False,False
DNPH1,0.007084162,0.007084162,False,False
NR4A3,-0.007051812,0.007051812,False,False
TNFSF13B,0.006987351,0.006987351,False,False
SLAMF7,-0.0069872383,0.0069872383,False,False
DDX60L,-0.0069711516,0.0069711516,False,False
RRM2,-0.006917426,0.006917426,False,True
ICA1,-0.0068364637,0.0068364637,False,False
MAP1LC3A,-0.006832625,0.006832625,False,False
STAT2,-0.0068318443,0.0068318443,False,False
TNFSF9,-0.006779887,0.006779887,True,False
FXYD2,0.0066990196,0.0066990196,False,False
INPP4B,-0.0066780425,0.0066780425,False,False
TRAV26-2,-0.0065386076,0.0065386076,False,False
CREM,0.0064833206,0.0064833206,False,False
CD70,-0.0064832415,0.0064832415,False,False
TGIF1,-0.0064289267,0.0064289267,False,False
HELZ2,-0.006425454,0.006425454,False,False
RDH10,-0.0063109626,0.0063109626,False,False
PDE4DIP,0.006308462,0.006308462,False,False
SYTL2,0.0062756664,0.0062756664,False,False
COL6A2,0.00627514,0.00627514,False,False
DUSP6,-0.0062491135,0.0062491135,False,False
FN1,0.0061921235,0.0061921235,False,False
CCNH,-0.0061525255,0.0061525255,False,False
IFNG-AS1,0.0061093443,0.0061093443,False,False
NCR3,0.0060825534,0.0060825534,False,False
IGHV3-23,0.006008185,0.006008185,False,False
CXXC5,-0.005969814,0.005969814,False,False
IGFBP4,0.00594151,0.00594151,False,False
TRBV2,0.005904589,0.005904589,False,False
F5,-0.0058972775,0.0058972775,False,False
FAM118A,-0.005894665,0.005894665,False,False
EGR3,0.0058787297,0.0058787297,True,False
ITGA1,-0.0058148494,0.0058148494,False,False
GZMA,-0.005791818,0.005791818,False,False
IGLV2-14,0.0057678297,0.0057678297,False,False
EBI3,-0.005752284,0.005752284,False,False
PLCG2,-0.005705041,0.005705041,False,False
TUBA1A,0.0056614773,0.0056614773,False,False
TRBV5-6,-0.0056484644,0.0056484644,False,False
SCGB3A1,0.0055566547,0.0055566547,False,False
SPRY2,-0.0055440078,0.0055440078,False,False
KLRC2,-0.0055331127,0.0055331127,False,False
PDLIM1,-0.005478766,0.005478766,True,False
CUL9,0.0054620574,0.0054620574,False,False
IGLV3-21,0.005440714,0.005440714,False,False
PGM2L1,-0.005405066,0.005405066,False,False
GALNT2,-0.0053616622,0.0053616622,False,False
S100A9,0.0053395224,0.0053395224,False,False
IL2RA,0.0053055077,0.0053055077,False,False
SAMD3,0.0052985228,0.0052985228,False,False
FGR,-0.0052911965,0.0052911965,False,False
PARP15,0.0052493527,0.0052493527,False,False
CH25H,-0.0052219247,0.0052219247,False,False
CCR8,-0.005161191,0.005161191,False,False
DCN,0.0051486553,0.0051486553,True,False
ADIRF,-0.0051438296,0.0051438296,False,False
TRAV12-2,-0.0051187426,0.0051187426,False,False
AUTS2,0.0050711175,0.0050711175,False,False
GLUL,0.004987288,0.004987288,False,False
COL6A3,0.0049731433,0.0049731433,False,False
CD59,-0.0049723787,0.0049723787,False,False
TTN,-0.004935123,0.004935123,False,False
IGKV1D-16,0.004934231,0.004934231,False,False
BCL2,0.0048864465,0.0048864465,False,False
PPP1R14B,0.0048435205,0.0048435205,False,False
IGLV1-40,0.004838439,0.004838439,False,False
ITGB1,-0.004780198,0.004780198,False,False
VCAM1,-0.004767002,0.004767002,False,False
SLC7A5,-0.004752523,0.004752523,True,True
S100B,0.004692745,0.004692745,False,False
LYZ,0.0046848757,0.0046848757,False,False
TRDC,0.0046815793,0.0046815793,False,False
C1orf162,-0.004642842,0.004642842,False,False
FAM174B,-0.00463929,0.00463929,False,False
CD200R1,-0.004618822,0.004618822,False,False
PLXDC1,0.004589212,0.004589212,False,False
TRAV13-2,0.004586568,0.004586568,False,False
IGLV1-47,0.00458308,0.00458308,False,False
CD81,0.0045327465,0.0045327465,True,False
GBP1,-0.004518013,0.004518013,False,False
LRRN3,-0.004454476,0.004454476,False,False
TRAF1,-0.0044495696,0.0044495696,False,False
FAM193B,0.00439723,0.00439723,False,False
RGS16,0.0043851086,0.0043851086,True,False
CTHRC1,-0.004364402,0.004364402,False,False
TRAV29DV5,-0.00435354,0.00435354,False,False
KLRG1,0.0043131057,0.0043131057,False,False
SGK1,-0.0043108365,0.0043108365,False,False
CCNB2,-0.004273708,0.004273708,False,True
POLR2J3,-0.004268292,0.004268292,False,False
LFNG,0.0042568236,0.0042568236,False,False
SYNE1,0.00425316,0.00425316,False,False
LST1,0.0042389045,0.0042389045,False,False
CHI3L2,-0.0041981284,0.0041981284,False,False
DRAIC,-0.0041935095,0.0041935095,False,False
MYC,0.004186143,0.004186143,False,True
LINC00299,-0.0041540083,0.0041540083,False,False
TSPAN13,-0.0041419026,0.0041419026,False,False
EOMES,0.004098052,0.004098052,False,False
ZBTB20,-0.0040441034,0.0040441034,False,False
TPM2,0.004009794,0.004009794,False,False
TRGV8,-0.0040038847,0.0040038847,False,False
IRF8,-0.0039389622,0.0039389622,False,False
PLAC8,0.0039251046,0.0039251046,False,False
LPAR6,0.0039166627,0.0039166627,False,False
CD7,-0.003894853,0.003894853,False,False
WIPF3,-0.0038581428,0.0038581428,False,False
IVNS1ABP,-0.0037896358,0.0037896358,False,False
IGLC2,0.0037626699,0.0037626699,False,False
KRT18,-0.003762144,0.003762144,True,False
TRGV7,-0.0037234384,0.0037234384,False,False
CSF1,-0.0036935892,0.0036935892,False,False
EHBP1L1,0.0036931112,0.0036931112,False,False
CCR2,0.0036926498,0.0036926498,False,False
TFF3,-0.0036893527,0.0036893527,False,False
TRDV2,0.0036709397,0.0036709397,False,False
CD83,0.0036591531,0.0036591531,False,False
IGLC3,0.0036477,0.0036477,False,False
PLK1,-0.0036294947,0.0036294947,False,True
LDLRAD4,-0.003567486,0.003567486,False,False
ADAMTS6,-0.0035422242,0.0035422242,False,False
PTPN13,-0.0035341007,0.0035341007,False,False
TRGC2,-0.0035305647,0.0035305647,False,False
FANK1,0.003518826,0.003518826,False,False
TRPS1,-0.0034908557,0.0034908557,False,False
DOK5,-0.003480598,0.003480598,False,False
TRAV14DV4,-0.0034543646,0.0034543646,False,False
TRBV6-6,0.0034360476,0.0034360476,False,False
OSM,0.0033906202,0.0033906202,False,False
PELI1,-0.003387164,0.003387164,False,False
TTC14,-0.0033392522,0.0033392522,False,False
SGSM2,0.003336799,0.003336799,False,False
SFRP2,0.0032910854,0.0032910854,False,False
SPINK2,-0.003290496,0.003290496,False,False
TRAV8-6,-0.0032529538,0.0032529538,False,False
TRGC1,-0.003235114,0.003235114,False,False
TNFSF11,-0.0032228974,0.0032228974,False,False
GPR171,-0.0032068256,0.0032068256,False,False
TRAV3,0.0031336518,0.0031336518,False,False
TAGLN,0.0031085173,0.0031085173,False,False
PTK2,-0.003096189,0.003096189,True,False
IL11RA,0.0030873173,0.0030873173,False,False
CAV1,-0.003085979,0.003085979,True,False
GZMB,-0.003076884,0.003076884,False,False
GEM,-0.0030648108,0.0030648108,False,False
PGGHG,0.0030598089,0.0030598089,False,False
SYK,-0.003050794,0.003050794,False,False
CCND1,-0.0030165121,0.0030165121,True,True
LINC02256,-0.0030155608,0.0030155608,False,False
CALML5,0.0030076443,0.0030076443,False,False
IGLV3-25,0.003006402,0.003006402,False,False
PILRB,0.0029855843,0.0029855843,False,False
IFNG,-0.0029760192,0.0029760192,False,False
SPP1,0.0029152294,0.0029152294,False,False
LUM,0.0029016905,0.0029016905,True,False
SYNGR2,-0.0028893147,0.0028893147,False,False
IGLV3-1,0.0028888206,0.0028888206,False,False
BGN,0.0028605163,0.0028605163,True,False
COL5A1,0.002844397,0.002844397,False,False
SNED1,0.0028300937,0.0028300937,False,False
SCGB2A2,0.0028187688,0.0028187688,False,False
BCAT1,-0.0028161407,0.0028161407,False,False
TBC1D8,0.0028045927,0.0028045927,False,False
PLXND1,0.0028004514,0.0028004514,False,False
TPM1,0.002789413,0.002789413,False,False
RMRP,-0.0027856382,0.0027856382,False,False
C1orf21,-0.0027631798,0.0027631798,False,False
IGFBP2,-0.0027505646,0.0027505646,False,False
RARRES1,0.0027503893,0.0027503893,False,False
EGR2,0.0026953258,0.0026953258,False,False
CCR4,0.0026948,0.0026948,False,False
S100A7,0.0026829655,0.0026829655,False,False
PIP,0.002675113,0.002675113,False,False
LINC02099,-0.0026659544,0.0026659544,False,False
LDB2,-0.002664712,0.002664712,False,False
MIR222HG,-0.002664027,0.002664027,False,False
IGFBP7,-0.002638733,0.002638733,False,False
RASSF4,-0.0026319157,0.0026319157,False,False
TRBV7-2,0.002621897,0.002621897,False,False
GNG8,0.0025869985,0.0025869985,False,False
COL6A1,0.0025758806,0.0025758806,False,False
PPM1K,0.0025681239,0.0025681239,False,False
TRBV4-1,0.002567327,0.002567327,False,False
IGHV1-18,0.0025530877,0.0025530877,False,False
FGFBP2,-0.0025198932,0.0025198932,False,False
RGS5,0.002494488,0.002494488,False,False
CCR5,-0.00249186,0.00249186,False,False
TRGV3,0.0024757562,0.0024757562,False,False
FDCSP,-0.002467442,0.002467442,False,False
GSN,-0.0024542855,0.0024542855,True,False
MGST1,0.002453935,0.002453935,True,False
GPR25,-0.0024405075,0.0024405075,False,False
ANKRD36C,-0.0024336905,0.0024336905,False,False
TRAV9-2,0.0024117732,0.0024117732,False,False
HSPA6,-0.0024109131,0.0024109131,False,False
TRAV8-4,-0.002402248,0.002402248,False,False
CFH,0.0023922296,0.0023922296,False,False
XBP1,-0.0023908117,0.0023908117,True,False
IGHV5-10-1,-0.0023758237,0.0023758237,False,False
LINC00996,-0.0023677,0.0023677,False,False
AKR1C3,-0.0023553716,0.0023553716,False,False
CXCL14,0.002353986,0.002353986,False,False
CPA5,-0.0023526957,0.0023526957,False,False
IGFBP5,0.0023334068,0.0023334068,False,False
